product_code,is_stockout_sum,total_orders,stockout_rate,total_shortage
416606,10,185,0.0541,138.0
407274,12,222,0.0541,12.0
406170,2,37,0.0541,4.0
416102,6,111,0.0541,7.0
400036,22,407,0.0541,46.0
402055,4,74,0.0541,4.0
413043,2,37,0.0541,3.0
404194,68,1260,0.054,318.0
410750,24,445,0.0539,59.0
414668,22,408,0.0539,83.0
401252,65,1207,0.0539,170.0
413741,5,93,0.0538,15.0
413740,10,186,0.0538,47.0
416660,39,725,0.0538,45.0
405958,29,539,0.0538,108.0
413991,55,1022,0.0538,114.0
404505,19,353,0.0538,21.0
404458,12,223,0.0538,44.0
400268,55,1023,0.0538,70.0
404997,27,502,0.0538,33.0
400829,7,130,0.0538,31.0
404058,1173,21784,0.0538,2350.0
408688,46,856,0.0537,57.0
407436,33,615,0.0537,146.0
402383,3,56,0.0536,6.0
417196,3,56,0.0536,-1.0
414629,3,56,0.0536,4.0
412813,3,56,0.0536,5.0
400041,3,56,0.0536,27.0
409732,30,560,0.0536,101.0
412175,15,280,0.0536,39.0
403789,44,821,0.0536,84.0
408518,9,168,0.0536,14.0
402602,64,1194,0.0536,191.0
400712,339,6319,0.0536,587.0
407716,6,112,0.0536,8.0
405446,44,821,0.0536,290.0
400565,321,5996,0.0535,884.0
416568,71,1328,0.0535,870.0
406905,16,299,0.0535,102.0
400719,18,337,0.0534,60.0
400288,11,206,0.0534,75.0
406634,7,131,0.0534,14.0
406541,14,262,0.0534,60.0
408390,401,7511,0.0534,470.0
417165,7,131,0.0534,20.0
401602,84,1572,0.0534,504.0
409435,440,8257,0.0533,6959.0
416478,8,150,0.0533,8.0
401492,18,338,0.0533,20.0
404050,115,2158,0.0533,237.0
409465,4,75,0.0533,6.0
400439,146,2741,0.0533,271.0
406480,9,169,0.0533,18.0
408419,19,357,0.0532,44.0
407734,5,94,0.0532,18.0
406682,5,94,0.0532,28.0
400349,5,94,0.0532,5.0
401484,14,263,0.0532,21.0
416037,10,188,0.0532,45.0
415890,13,245,0.0531,15.0
400989,19,358,0.0531,34.0
402210,47,885,0.0531,113.0
400671,500,9442,0.053,6410.0
415452,25,472,0.053,34.0
404730,64,1208,0.053,105.0
410001,24,453,0.053,66.0
402866,84,1587,0.0529,356.0
400207,11,208,0.0529,24.0
400075,78,1474,0.0529,406.0
412426,21,397,0.0529,160.0
415733,13,246,0.0528,18.0
414016,42,796,0.0528,742.0
402988,637,12064,0.0528,1196.0
401586,95,1798,0.0528,159.0
400686,16,303,0.0528,24.0
400096,359,6795,0.0528,661.0
404292,295,5585,0.0528,2973.0
406395,53,1006,0.0527,182.0
400997,118,2238,0.0527,163.0
408083,38,721,0.0527,56.0
402301,16,304,0.0526,80.0
400764,80,1520,0.0526,144.0
402050,2,38,0.0526,3.0
414825,4,76,0.0526,12.0
405562,2,38,0.0526,2.0
407931,2,38,0.0526,2.0
416900,456,8672,0.0526,772.0
404588,157,2986,0.0526,281.0
417223,2,38,0.0526,5.0
410918,17,323,0.0526,24.0
408804,26,494,0.0526,85.0
414164,2,38,0.0526,2.0
409511,2,38,0.0526,2.0
415244,2,38,0.0526,2.0
404894,2,38,0.0526,2.0
401552,4,76,0.0526,12.0
405715,6,114,0.0526,6.0
408418,391,7432,0.0526,1894.0
409113,3,57,0.0526,4.0
402048,19,362,0.0525,19.0
408576,20,381,0.0525,37.998
404396,23,438,0.0525,43.0
416906,1169,22261,0.0525,2399.0
406577,34,648,0.0525,64.0
408723,46,877,0.0525,78.0
400758,25,477,0.0524,115.0
403259,144,2749,0.0524,248.0
402905,213,4065,0.0524,596.0
404718,67,1279,0.0524,198.0
412046,124,2368,0.0524,286.0
416115,13,248,0.0524,13.0
408863,61,1165,0.0524,120.0
401268,113,2158,0.0524,367.0
413009,11,210,0.0524,13.0
415718,9,172,0.0523,100.0
402327,15,287,0.0523,23.998
412830,9,172,0.0523,16.0
408161,99,1894,0.0523,264.0
405785,17,325,0.0523,28.0
408150,564,10774,0.0523,2449.0
403355,118,2257,0.0523,1407.0
409421,68,1301,0.0523,256.0
412188,6,115,0.0522,12.0
404737,384,7357,0.0522,2868.0
402871,13,249,0.0522,16.0
405780,6,115,0.0522,8.0
417036,12,230,0.0522,44.0
406267,164,3141,0.0522,460.0
411884,27,517,0.0522,133.0
405955,68,1303,0.0522,257.0
412624,19,365,0.0521,25.0
416993,69,1324,0.0521,160.07
408154,1151,22090,0.0521,3808.0
406083,59,1132,0.0521,278.0
416712,13,250,0.052,14.0
406005,39,750,0.052,141.0
407182,39,750,0.052,101.0
411961,18,346,0.052,310.0
416663,26,501,0.0519,34.0
409719,20,385,0.0519,79.0
406068,27,520,0.0519,29.0
404546,15,289,0.0519,47.0
413378,18,347,0.0519,116.0
402166,86,1656,0.0519,1221.0
403402,33,636,0.0519,71.0
402986,4,77,0.0519,17.0
412971,14,270,0.0519,40.0
410242,11,212,0.0519,21.0
416578,8,154,0.0519,35.0
416567,862,16608,0.0519,2692.14
404793,22,424,0.0519,84.0
408718,8,154,0.0519,34.5
416339,4,77,0.0519,6.0
417054,82,1584,0.0518,111.0
409617,32,618,0.0518,41.0
413361,75,1447,0.0518,131.004
404696,61,1180,0.0517,209.0
411330,3,58,0.0517,6.0
403919,43,831,0.0517,98.0
400286,893,17267,0.0517,6362.0
416078,21,406,0.0517,45.0
414049,3,58,0.0517,3.0
405265,17,329,0.0517,22.0
402964,44,851,0.0517,54.0
400849,191,3697,0.0517,345.0
405139,9,174,0.0517,13.0
402128,16,310,0.0516,23.0
404009,245,4745,0.0516,348.0
404173,544,10552,0.0516,8373.0
415694,8,155,0.0516,34.0
408172,19,368,0.0516,161.0
411434,11,213,0.0516,32.0
401493,46,892,0.0516,121.0
407717,14,272,0.0515,138.0
402758,5,97,0.0515,-37.0
412267,7,136,0.0515,16.0
415684,40,776,0.0515,55.0
400244,26,505,0.0515,122.0
401575,37,719,0.0515,65.0
413559,11,214,0.0514,15.0
415720,28,545,0.0514,43.0
416425,13,253,0.0514,47.0
400431,1747,33978,0.0514,6029.0
404455,6,117,0.0513,6.0
416112,2,39,0.0513,2.0
417003,2,39,0.0513,2.0
408203,2,39,0.0513,5.0
404628,2,39,0.0513,2.0
416719,10,195,0.0513,13.0
414035,2,39,0.0513,2.0
404844,8,156,0.0513,24.0
416733,2,39,0.0513,2.0
404179,756,14730,0.0513,6683.0
416898,550,10714,0.0513,1000.0
416977,71,1388,0.0512,277.0
409431,22,430,0.0512,98.0
412303,11,215,0.0512,11.0
402006,26,508,0.0512,56.0
412924,116,2272,0.0511,361.0
411618,12,235,0.0511,84.0
404035,32,626,0.0511,165.0
412323,82,1608,0.051,626.0
401061,5,98,0.051,7.0
404625,21,412,0.051,40.0
411354,61,1197,0.051,114.0
402870,16,314,0.051,20.0
401856,8,157,0.051,8.0
400839,8,157,0.051,120.0
416749,5,98,0.051,5.0
405671,8,157,0.051,13.0
406444,106,2078,0.051,197.0
411617,20,393,0.0509,48.0
402108,221,4344,0.0509,386.0
408305,10,197,0.0508,18.0
412181,3,59,0.0508,3.0
404772,10,197,0.0508,14.0
417410,6,118,0.0508,6.0
417075,3,59,0.0508,3.0
405370,3,59,0.0508,17.645
402272,19,374,0.0508,30.0
405704,6,118,0.0508,10.0
400084,14,276,0.0507,19.0
413541,7,138,0.0507,9.0
405599,19,375,0.0507,46.0
402906,18,355,0.0507,34.0
416579,14,276,0.0507,36.0
404217,293,5780,0.0507,1502.88
407461,25,494,0.0506,48.0
408682,4,79,0.0506,9.0
403161,8,158,0.0506,13.0
400296,266,5252,0.0506,763.0
408184,30,593,0.0506,97.0
400809,106,2094,0.0506,641.0
408927,8,158,0.0506,19.0
409016,13,257,0.0506,39.0
400445,33,654,0.0505,97.0
400382,10,198,0.0505,19.0
400432,1248,24706,0.0505,3437.0
402697,232,4597,0.0505,482.0
406838,6,119,0.0504,12.0
403377,1934,38383,0.0504,26331.0
413320,21,417,0.0504,21.0
412216,750,14868,0.0504,5865.0
403782,20,397,0.0504,30.0
405122,19,377,0.0504,51.0
400447,896,17805,0.0503,3565.0
407953,8,159,0.0503,14.0
416743,9,179,0.0503,9.0
400444,532,10604,0.0502,909.0
417192,12,239,0.0502,14.0
407009,42,837,0.0502,114.0
400449,663,13197,0.0502,1520.0
401086,11,219,0.0502,25.0
405609,18,359,0.0501,34.0
411133,27,539,0.0501,33.0
411027,31,619,0.0501,40.0
406165,84,1675,0.0501,121.0
414181,1,20,0.05,1.0
409564,15,300,0.05,40.0
416902,472,9440,0.05,868.0
402723,1,20,0.05,4.0
402719,1,20,0.05,1.0
404397,3,60,0.05,6.0
409463,8,160,0.05,29.0
403592,2,40,0.05,12.0
400520,2,40,0.05,2.0
402375,13,260,0.05,44.0
410167,40,800,0.05,50.0
410170,3,60,0.05,6.0
400907,1,20,0.05,1.0
416737,1,20,0.05,1.0
407383,3,60,0.05,3.0
411231,1,20,0.05,1.0
413144,1,20,0.05,1.0
408662,4,80,0.05,4.0
416758,6,120,0.05,6.0
403173,7,140,0.05,24.0
416926,1,20,0.05,1.0
405682,2,40,0.05,3.0
405058,1,20,0.05,1.0
403762,2,40,0.05,6.0
400025,1,20,0.05,0.65
412396,2,40,0.05,23.0
414183,1,20,0.05,1.0
409335,1,20,0.05,2.0
410894,4,80,0.05,4.0
408394,10,200,0.05,10.0
408303,1,20,0.05,2.0
414072,4,80,0.05,7.0
403301,2,40,0.05,2.0
405349,1,20,0.05,2.0
407517,1,20,0.05,1.0
400076,16,320,0.05,35.0
409891,2,40,0.05,2.0
407262,1,20,0.05,2.0
409616,1,20,0.05,1.0
403216,1,20,0.05,1.0
412404,1,20,0.05,1.0
402625,108,2165,0.0499,275.0
407169,47,941,0.0499,130.999
416494,21,421,0.0499,37.0
409433,995,19929,0.0499,19332.0
408016,159,3193,0.0498,781.0
408263,68,1366,0.0498,249.0
411353,85,1707,0.0498,150.0
416337,38,764,0.0497,46.0
411775,8,161,0.0497,43.0
417208,36,725,0.0497,45.0
416871,627,12633,0.0496,1814.0
404953,6,121,0.0496,6.0
400529,7,141,0.0496,31.0
405372,7,141,0.0496,12.0
415966,35,705,0.0496,658.0
413066,41,826,0.0496,194.0
409600,12,242,0.0496,30.0
417402,13,262,0.0496,16.0
406470,43,867,0.0496,52.0
402489,19,383,0.0496,19.0
402651,15,303,0.0495,405.0
416671,9,182,0.0495,14.0
405056,5,101,0.0495,5.0
417312,5,101,0.0495,6.0
405983,9,182,0.0495,10.0
410115,10,202,0.0495,16.0
415464,19,384,0.0495,39.0
400942,968,19541,0.0495,2156.8
404705,4,81,0.0494,31.0
404960,20,405,0.0494,45.0
401333,16,324,0.0494,167.0
404589,389,7873,0.0494,903.15
405754,19,385,0.0494,24.0
416973,1216,24619,0.0494,7298.0
417225,7,142,0.0493,12.0
412041,11,223,0.0493,68.0
407411,15,304,0.0493,89.0
400380,115,2333,0.0493,699.0
400845,3,61,0.0492,3.0
404280,786,15982,0.0492,6554.0
403207,70,1422,0.0492,264.0
400043,3,61,0.0492,3.0
407935,21,427,0.0492,440.0
406075,6,122,0.0492,7.0
403191,84,1707,0.0492,379.0
404413,85,1726,0.0492,249.0
412430,3,61,0.0492,3.0
404922,8,163,0.0491,36.0
409971,20,407,0.0491,58.0
406931,22,448,0.0491,35.0
405270,1650,33586,0.0491,12913.0
405143,171,3480,0.0491,306.0
416911,812,16581,0.049,3053.0
401632,5,102,0.049,10.0
417172,5,102,0.049,7.0
401093,25,510,0.049,173.0
415717,5,102,0.049,56.0
406873,14,286,0.049,22.0
411224,68,1391,0.0489,101.0
400284,313,6403,0.0489,711.0
408835,13,266,0.0489,19.0
401198,17,348,0.0489,125.0
417280,34,695,0.0489,53.0
416901,169,3458,0.0489,472.0
413709,19,389,0.0488,83.0
410208,125,2561,0.0488,247.0
412105,2,41,0.0488,5.0
409362,2,41,0.0488,5.0
413886,2,41,0.0488,4.0
414911,2,41,0.0488,2.0
400171,2,41,0.0488,2.0
413135,6,123,0.0488,10.0
407828,12,246,0.0488,12.0
412488,4,82,0.0488,40.0
412781,2,41,0.0488,7.0
406809,2,41,0.0488,2.0
401263,2,41,0.0488,2.0
406910,4,82,0.0488,4.0
401567,2,41,0.0488,2.0
414268,2,41,0.0488,2.0
410728,13,267,0.0487,213.0
410429,55,1129,0.0487,204.0
401019,48,985,0.0487,71.0
415847,36,739,0.0487,272.0
400702,364,7482,0.0487,928.0
407093,35,719,0.0487,48.0
400965,420,8626,0.0487,640.0
401286,17,350,0.0486,34.06
402626,70,1441,0.0486,152.0
403206,58,1194,0.0486,1092.0
404964,5,103,0.0485,27.0
401525,5,103,0.0485,19.0
417273,5,103,0.0485,5.0
408843,5,103,0.0485,14.0
400533,5,103,0.0485,5.0
407741,373,7695,0.0485,1603.0
401330,21,433,0.0485,58.0
404843,8,165,0.0485,16.0
408068,3,62,0.0484,5.0
411346,3,62,0.0484,11.0
408649,24,496,0.0484,68.0
416683,9,186,0.0484,9.0
402963,9,186,0.0484,17.0
401213,6,124,0.0484,22.0
410943,3,62,0.0484,3.0
405667,45,930,0.0484,98.0
416708,3,62,0.0484,4.0
407930,9,186,0.0484,100.0
416302,6,124,0.0484,7.0
400182,266,5493,0.0484,457.0
402531,781,16181,0.0483,1710.0
401042,349,7225,0.0483,3962.0
406277,24,497,0.0483,72.0
403589,116,2402,0.0483,894.0
416835,274,5678,0.0483,321.0
416965,4,83,0.0482,5.0
401521,12,249,0.0482,27.0
410308,4,83,0.0482,7.0
402351,4,83,0.0482,4.0
417105,8,166,0.0482,10.0
411900,12,249,0.0482,22.0
411366,75,1557,0.0482,120.0
409126,8,166,0.0482,29.0
410742,5,104,0.0481,4.833
410307,5,104,0.0481,26.0
400044,9,187,0.0481,16.0
405678,38,792,0.048,64.0
412703,6,125,0.048,6.0
409222,6,125,0.048,6.0
405477,6,125,0.048,8.0
416557,17,354,0.048,64.0
405709,9,188,0.0479,9.0
404965,7,146,0.0479,16.0
403517,7,146,0.0479,37.0
411015,59,1235,0.0478,185.0
407444,24,502,0.0478,50.0
404153,52,1088,0.0478,115.0
404600,24,503,0.0477,77.0
404480,6,126,0.0476,6.0
416080,20,420,0.0476,20.0
410673,9,189,0.0476,31.0
409859,1,21,0.0476,1.0
403214,1,21,0.0476,2.0
404507,5,105,0.0476,5.0
413736,3,63,0.0476,10.0
403969,1,21,0.0476,2.0
407249,6,126,0.0476,11.0
407049,1,21,0.0476,2.0
407486,2,42,0.0476,8.0
404236,13,273,0.0476,23.0
408296,2,42,0.0476,2.0
404778,1,21,0.0476,1.0
401481,8,168,0.0476,26.0
413974,1,21,0.0476,4.0
401462,1,21,0.0476,2.0
417063,1,21,0.0476,1.0
416692,13,273,0.0476,18.0
413153,20,420,0.0476,57.0
409540,6,126,0.0476,9.0
402779,4,84,0.0476,8.0
412715,2,42,0.0476,2.0
417176,4,84,0.0476,4.0
408280,48,1008,0.0476,104.0
401304,6,126,0.0476,15.0
400854,73,1535,0.0476,150.0
402521,4,84,0.0476,5.0
401828,3,63,0.0476,17.0
411658,2,42,0.0476,2.0
400329,5,105,0.0476,6.0
413323,1,21,0.0476,1.0
403991,1,21,0.0476,1.0
413149,2,42,0.0476,2.0
405169,15,316,0.0475,22.0
402401,27,568,0.0475,66.0
415923,15,316,0.0475,45.0
401025,31,652,0.0475,70.0
401819,257,5427,0.0474,1234.0
401242,241,5087,0.0474,459.0
411759,18,380,0.0474,44.0
411377,26,549,0.0474,27.0
406409,105,2219,0.0473,444.0
411014,71,1502,0.0473,171.0
405272,74,1566,0.0473,224.0
416419,7,148,0.0473,20.0
406240,7,148,0.0473,42.0
405842,36,763,0.0472,122.0
408347,42,889,0.0472,64.0
408156,58,1228,0.0472,89.0
416417,15,318,0.0472,57.0
408081,26,551,0.0472,46.0
404251,4,85,0.0471,5.0
416292,30,637,0.0471,208.0
403146,16,340,0.0471,35.0
416094,14,297,0.0471,19.0
400598,19,403,0.0471,117.0
410871,25,531,0.0471,157.0
415819,9,191,0.0471,22.0
404152,9,191,0.0471,38.0
411633,75,1596,0.047,122.0
404535,110,2338,0.047,2618.0
403880,3,64,0.0469,2.05
411135,119,2540,0.0469,187.0
401498,3,64,0.0469,6.0
410933,12,256,0.0469,16.0
401851,3,64,0.0469,7.0
405998,9,192,0.0469,16.0
402438,3,64,0.0469,13.0
401644,3,64,0.0469,4.0
412892,14,299,0.0468,78.0
406624,11,235,0.0468,23.0
401188,646,13825,0.0467,2600.0
406113,5,107,0.0467,11.0
404435,5,107,0.0467,5.0
417113,7,150,0.0467,7.0
400304,74,1583,0.0467,96.0
407300,5,107,0.0467,13.99
407625,16,343,0.0466,25.0
416437,18,386,0.0466,73.0
404554,41,880,0.0466,76.0
412457,2,43,0.0465,16.0
413926,2,43,0.0465,2.0
406517,2,43,0.0465,2.0
407273,10,215,0.0465,13.0
417154,2,43,0.0465,2.0
414774,8,172,0.0465,14.0
410293,10,215,0.0465,59.0
409123,2,43,0.0465,4.0
404163,2,43,0.0465,4.0
404728,116,2499,0.0464,509.0
401629,9,194,0.0464,25.0
409542,75,1617,0.0464,184.0
414563,46,992,0.0464,367.0
400388,315,6785,0.0464,589.0
406908,11,237,0.0464,44.0
417481,7,151,0.0464,7.0
407438,20,431,0.0464,59.0
401018,127,2736,0.0464,213.0
411199,60,1293,0.0464,302.0
416933,41,885,0.0463,102.0
400696,13,281,0.0463,16.0
400605,22,475,0.0463,84.0
411893,53,1144,0.0463,1615.0
402403,62,1339,0.0463,192.0
411770,3,65,0.0462,18.0
401239,39,844,0.0462,113.5
411730,12,260,0.0462,181.0
411019,117,2530,0.0462,242.0
405380,6,130,0.0462,21.0
410626,3,65,0.0462,3.0
407417,3,65,0.0462,9.0
402965,57,1237,0.0461,82.333
411461,84,1823,0.0461,175.0
403894,37,802,0.0461,62.0
401369,53,1150,0.0461,94.0
409974,4,87,0.046,4.0
402139,330,7175,0.046,518.0
412207,4,87,0.046,4.0
403960,4,87,0.046,18.0
406942,5,109,0.0459,8.0
408269,5,109,0.0459,6.0
415705,5,109,0.0459,5.0
409706,162,3533,0.0459,370.0
413292,10,218,0.0459,32.0
417016,7,153,0.0458,7.0
408288,16,349,0.0458,69.0
408852,6,131,0.0458,12.0
401936,6,131,0.0458,21.0
401165,41,896,0.0458,74.0
409829,19,415,0.0458,83.0
406664,44,960,0.0458,55.0
400441,813,17734,0.0458,1822.0
410965,27,592,0.0456,172.0
411660,15,329,0.0456,21.0
409073,11,241,0.0456,11.0
411647,7,154,0.0455,7.0
408164,66,1451,0.0455,396.0
411744,2,44,0.0455,8.0
410210,2,44,0.0455,2.0
409531,22,483,0.0455,97.0
415477,1,22,0.0455,3.0
406363,8,176,0.0455,10.0
413359,1,22,0.0455,1.0
409532,44,968,0.0455,999.0
417291,2,44,0.0455,3.0
410707,1,22,0.0455,1.0
416543,1,22,0.0455,1.0
410415,1,22,0.0455,1.0
409461,3,66,0.0455,9.0
408828,2,44,0.0455,2.0
405993,2,44,0.0455,2.0
401848,1,22,0.0455,1.0
404182,2,44,0.0455,2.0
417175,8,176,0.0455,8.0
408063,1,22,0.0455,2.0
403632,1,22,0.0455,1.0
415346,1,22,0.0455,1.0
408933,2,44,0.0455,2.0
401649,2,44,0.0455,2.0
400737,3,66,0.0455,4.0
407103,4,88,0.0455,7.0
409138,1,22,0.0455,2.0
404668,2,44,0.0455,54.0
414640,1,22,0.0455,12.0
403815,1,22,0.0455,1.0
414186,3,66,0.0455,3.0
402584,1,22,0.0455,1.0
410228,1,22,0.0455,1.0
403125,1,22,0.0455,4.0
415981,1,22,0.0455,1.0
411773,1,22,0.0455,1.0
417448,3,66,0.0455,5.0
402985,1,22,0.0455,1.0
417081,1,22,0.0455,1.0
408092,1,22,0.0455,3.0
400121,286,6293,0.0454,427.0
406335,84,1850,0.0454,177.0
415735,48,1059,0.0453,66.0
416914,221,4883,0.0453,770.0
411716,11,243,0.0453,24.0
400302,50,1104,0.0453,67.0
417149,26,574,0.0453,93.0
411276,13,287,0.0453,16.0
415932,22,487,0.0452,36.0
403957,10,221,0.0452,14.0
405698,7,155,0.0452,10.0
417090,8,177,0.0452,8.0
416089,18,398,0.0452,30.0
417457,17,377,0.0451,19.0
400163,98,2172,0.0451,1326.0
408273,95,2108,0.0451,9176.0
405242,46,1020,0.0451,53.0
401411,84,1863,0.0451,244.0
416340,5,111,0.045,13.0
403218,148,3292,0.045,236.0
408084,14,311,0.045,157.0
415999,17,378,0.045,29.0
400476,47,1045,0.045,229.0
405831,39,868,0.0449,108.0
415284,32,712,0.0449,47.0
400986,224,4987,0.0449,591.0
406527,12,267,0.0449,15.0
413746,125,2781,0.0449,156.0
414533,28,624,0.0449,58.0
407701,4,89,0.0449,5.0
402259,24,534,0.0449,80.0
403707,15,335,0.0448,60.0
401663,72,1607,0.0448,85.0
406926,15,335,0.0448,35.0
416998,9,201,0.0448,11.0
406293,111,2485,0.0447,207.0
406418,23,515,0.0447,37.0
405796,18,403,0.0447,34.0
410211,5,112,0.0446,5.0
410604,30,673,0.0446,71.0
417283,10,224,0.0446,27.0
403948,73,1635,0.0446,220.0
404193,79,1773,0.0446,648.0
404675,5,112,0.0446,5.0
404390,137,3080,0.0445,274.0
416661,22,494,0.0445,29.0
400466,17,382,0.0445,41.0
403083,17,382,0.0445,143.0
410304,2,45,0.0444,3.0
404415,2,45,0.0444,2.0
412695,4,90,0.0444,4.0
408413,2,45,0.0444,3.0
408274,110,2477,0.0444,12697.0
413564,4,90,0.0444,29.0
417015,10,225,0.0444,10.0
401969,2,45,0.0444,2.0
416423,6,135,0.0444,7.0
410007,4,90,0.0444,9.0
402983,723,16300,0.0444,1724.0
405365,8,180,0.0444,15.0
413845,2,45,0.0444,2.0
416271,2,45,0.0444,4.0
412160,4,90,0.0444,4.0
402406,419,9445,0.0444,611.0
409897,16,361,0.0443,111.0
410968,7,158,0.0443,7.0
401714,9,203,0.0443,9.0
404279,3201,72401,0.0442,53620.17
407911,36,814,0.0442,99.0
403809,64,1447,0.0442,156.0
403795,5,113,0.0442,5.0
411196,5,113,0.0442,17.0
404178,445,10095,0.0441,2182.0
408053,9,204,0.0441,29.0
417436,6,136,0.0441,7.0
411865,3,68,0.0441,6.0
404850,8,182,0.044,9.0
409780,12,273,0.044,16.0
402083,24,546,0.044,26.0
416751,4,91,0.044,5.0
410741,4,91,0.044,5.0
408183,5,114,0.0439,26.0
413248,5,114,0.0439,5.0
406455,23,524,0.0439,34.0
416920,9,205,0.0439,34.0
405244,25,570,0.0439,51.0
409656,10,228,0.0439,55.6
412054,127,2890,0.0439,271.0
407941,39,890,0.0438,112.0
415317,6,137,0.0438,13.0
408265,49,1120,0.0438,83.0
411138,38,868,0.0438,71.0
403016,9,206,0.0437,25.0
400454,8,183,0.0437,14.0
414467,27,619,0.0436,29.0
415241,14,321,0.0436,47.0
410961,1,23,0.0435,1.0
404609,5,115,0.0435,5.0
414014,1,23,0.0435,1.0
414992,1,23,0.0435,2.0
401172,50,1149,0.0435,178.0
414734,1,23,0.0435,1.0
413349,4,92,0.0435,7.0
404646,1,23,0.0435,1.0
401506,16,368,0.0435,38.0
414067,1,23,0.0435,1.0
409774,11,253,0.0435,11.0
417163,1,23,0.0435,1.0
413565,1,23,0.0435,1.0
411846,1,23,0.0435,1.0
416439,3,69,0.0435,3.0
403445,40,920,0.0435,136.166
416808,3,69,0.0435,3.0
402049,22,506,0.0435,30.0
415712,2,46,0.0435,4.0
406629,1,23,0.0435,1.0
405794,1,23,0.0435,2.0
413059,1,23,0.0435,2.0
408460,1,23,0.0435,1.0
408523,1,23,0.0435,1.0
412510,6,138,0.0435,171.0
416858,2,46,0.0435,10.0
403415,2,46,0.0435,2.0
408284,9,207,0.0435,42.0
400514,3,69,0.0435,7.0
416866,3,69,0.0435,3.0
400760,1,23,0.0435,2.0
406247,1,23,0.0435,1.0
408754,1,23,0.0435,1.0
412681,30,689,0.0435,83.0
416103,2,46,0.0435,2.0
405246,1,23,0.0435,1.0
407934,3,69,0.0435,3.0
412862,2,46,0.0435,2.0
407785,1,23,0.0435,3.0
415955,3,69,0.0435,11.0
402740,2,46,0.0435,7.0
402960,86,1983,0.0434,115.0
400596,31,715,0.0434,145.0
403233,36,830,0.0434,41.0
409561,15,346,0.0434,66.0
416908,236,5448,0.0433,662.0
403773,12,278,0.0432,14.0
402093,7,162,0.0432,24.0
412638,19,440,0.0432,22.0
417188,7,162,0.0432,31.0
413294,8,185,0.0432,11.0
403272,7,162,0.0432,8.0
408292,34,788,0.0431,131.0
412633,5,116,0.0431,6.0
411787,4,93,0.043,9.0
402345,4,93,0.043,9.249
411299,191,4438,0.043,1252.0
408346,46,1070,0.043,58.0
403781,4,93,0.043,4.0
417349,4,93,0.043,8.0
400462,233,5422,0.043,375.0
401957,3,70,0.0429,7.18
409506,3,70,0.0429,7.0
412246,24,561,0.0428,81.0
403260,45,1053,0.0427,82.0
409806,5,117,0.0427,6.0
408797,81,1895,0.0427,302.0
415918,9,211,0.0427,10.0
404719,71,1664,0.0427,264.0
408366,2,47,0.0426,6.0
404343,6,141,0.0426,6.0
413072,17,399,0.0426,29.0
409550,13,305,0.0426,26.0
415823,2,47,0.0426,2.0
402971,4,94,0.0426,4.0
404104,13,305,0.0426,26.0
413936,10,235,0.0426,11.0
417029,2,47,0.0426,3.0
401465,2,47,0.0426,2.0
403863,21,494,0.0425,87.0
403360,255,6005,0.0425,2607.0
401405,23,541,0.0425,25.0
406665,131,3084,0.0425,690.0
412515,5,118,0.0424,6.0
400976,109,2568,0.0424,212.0
410386,5,118,0.0424,14.0
407155,5,118,0.0424,5.0
405209,575,13567,0.0424,4302.0
415013,29,684,0.0424,117.0
413230,3,71,0.0423,5.0
400283,547,12937,0.0423,1339.0
409807,6,142,0.0423,7.0
400281,6,142,0.0423,13.0
405507,15,355,0.0423,71.0
401393,14,331,0.0423,21.0
416394,6,142,0.0423,20.0
403133,19,450,0.0422,64.0
417082,7,166,0.0422,9.0
411942,64,1517,0.0422,1864.0
406333,7,166,0.0422,7.0
404141,47,1116,0.0421,89.0
400459,431,10248,0.0421,1510.0
406822,4,95,0.0421,4.0
401402,4,95,0.0421,7.0
400631,11,262,0.042,63.0
406013,6,143,0.042,26.0
411655,5,119,0.042,8.0
413053,7,167,0.0419,11.0
408546,38,909,0.0418,489.0
413479,4,96,0.0417,4.0
414503,1,24,0.0417,1.0
406290,5,120,0.0417,13.0
417454,1,24,0.0417,1.0
416909,874,20960,0.0417,3774.0
406015,40,960,0.0417,259.0
405155,1,24,0.0417,0.367
417446,1,24,0.0417,2.0
400708,1,24,0.0417,3.0
411888,1,24,0.0417,3.0
415095,4,96,0.0417,17.0
408671,1,24,0.0417,1.0
402741,2,48,0.0417,4.0
407764,8,192,0.0417,46.0
408435,1,24,0.0417,2.0
401862,3,72,0.0417,6.0
414743,1,24,0.0417,1.0
416497,16,385,0.0416,19.0
412976,80,1923,0.0416,81.0
417228,32,772,0.0415,52.0
404899,18,435,0.0414,28.0
413797,7,169,0.0414,9.0
404450,5,121,0.0413,27.0
411202,72,1745,0.0413,403.0
416601,13,315,0.0413,21.0
415928,5,121,0.0413,14.0
401112,4,97,0.0412,42.0
415043,15,364,0.0412,51.0
405201,10,243,0.0412,11.0
404351,4,97,0.0412,4.0
412701,4,97,0.0412,20.0
416446,3,73,0.0411,6.0
407483,3,73,0.0411,5.0
416741,14,341,0.0411,14.0
404143,155,3769,0.0411,852.0
403482,63,1533,0.0411,683.0
406952,5,122,0.041,6.0
407814,37,905,0.0409,69.0
404555,9,220,0.0409,23.0
410120,2,49,0.0408,5.0
416841,2,49,0.0408,3.0
404541,20,490,0.0408,29.0
400456,56,1371,0.0408,88.0
408510,211,5172,0.0408,347.998
401394,2,49,0.0408,5.0
