product_code,replacement_orders,replacement_stockout_rate,replacement_total_shortage,sales_orders,replacement_intensity
406538,6,0.3333333333333333,5.0,1129.0,0.005314437555358724
406539,1,0.0,0.0,1462.0,0.0006839945280437756
406543,1,0.0,0.0,164.0,0.006097560975609756
406545,1,0.0,0.0,27.0,0.037037037037037035
406553,1,0.0,0.0,427.0,0.00234192037470726
406560,4,1.0,12.0,232.0,0.017241379310344827
406578,1,0.0,0.0,237.0,0.004219409282700422
406581,1,0.0,0.0,230.0,0.004347826086956522
406584,1,0.0,0.0,1091.0,0.0009165902841429881
406587,11,0.18181818181818182,20.0,20101.0,0.0005472364558977165
406588,6,0.16666666666666666,10.0,18368.0,0.0003266550522648084
406591,1,0.0,0.0,149.0,0.006711409395973154
406594,1,0.0,0.0,149.0,0.006711409395973154
406595,1,0.0,0.0,452.0,0.0022123893805309734
406596,1,0.0,0.0,18.0,0.05555555555555555
406600,2,0.0,0.0,99.0,0.020202020202020204
406605,1,0.0,0.0,379.0,0.002638522427440633
406606,1,0.0,0.0,655.0,0.0015267175572519084
406608,1,0.0,0.0,181.0,0.0055248618784530384
406623,1,0.0,0.0,107.0,0.009345794392523364
406624,1,0.0,0.0,235.0,0.00425531914893617
406627,1,0.0,0.0,578.0,0.0017301038062283738
406630,1,0.0,0.0,156.0,0.00641025641025641
406631,1,0.0,0.0,531.0,0.0018832391713747645
406632,1,0.0,0.0,378.0,0.0026455026455026454
406638,5,0.0,0.0,2246.0,0.002226179875333927
406639,1,0.0,0.0,893.0,0.0011198208286674132
406642,2,0.0,0.0,110.0,0.01818181818181818
406644,1,0.0,0.0,57.0,0.017543859649122806
406645,5,0.0,0.0,474.0,0.010548523206751054
406646,1,0.0,0.0,3040.0,0.0003289473684210526
406650,1,0.0,0.0,10.0,0.1
406655,2,1.0,2.0,234.0,0.008547008547008548
406657,1,0.0,0.0,170.0,0.0058823529411764705
406660,1,0.0,0.0,15.0,0.06666666666666667
406665,4,0.25,1.0,3084.0,0.0012970168612191958
406670,1,0.0,0.0,586.0,0.0017064846416382253
406674,1,0.0,0.0,112.0,0.008928571428571428
406679,1,0.0,0.0,100.0,0.01
406688,3,0.6666666666666666,2.0,397.0,0.007556675062972292
406689,1,0.0,0.0,311.0,0.003215434083601286
406701,1,0.0,0.0,1249.0,0.0008006405124099279
406702,1,0.0,0.0,43.0,0.023255813953488372
406725,4,0.0,0.0,2371.0,0.001687051876845213
406726,2,1.0,2.0,133.0,0.015037593984962405
406730,2,0.0,0.0,59.0,0.03389830508474576
406733,2,1.0,24.0,159.0,0.012578616352201259
406738,4,0.0,0.0,662.0,0.006042296072507553
406741,1,0.0,0.0,10.0,0.1
406743,1,0.0,0.0,24.0,0.041666666666666664
406755,1,0.0,0.0,5.0,0.2
406783,1,0.0,-0.12199999999999989,419.0,0.002386634844868735
406787,1,0.0,0.0,23.0,0.043478260869565216
406789,2,0.0,0.0,52.0,0.038461538461538464
406791,16,0.375,14.679999999999998,940.0,0.01702127659574468
406794,5,0.0,0.0,232.0,0.021551724137931036
406799,1,0.0,0.0,36.0,0.027777777777777776
406812,5,0.0,0.0,14301.0,0.00034962590028669323
406817,1,0.0,0.0,33.0,0.030303030303030304
406821,2,0.5,2.0,784.0,0.002551020408163265
406824,2,0.0,0.0,484.0,0.004132231404958678
406830,10,1.0,90.0,54.0,0.18518518518518517
406831,2,0.0,0.0,14.0,0.14285714285714285
406839,4,0.0,0.0,1238.0,0.0032310177705977385
406852,6,1.0,30.0,1351.0,0.0044411547002220575
406859,1,0.0,0.0,7.0,0.14285714285714285
406862,1,0.0,0.0,192.0,0.005208333333333333
406864,3,0.0,0.0,114.0,0.02631578947368421
406865,3,0.0,0.0,115.0,0.02608695652173913
406874,4,0.25,2.0,253.0,0.015810276679841896
406876,1,0.0,0.0,206.0,0.0048543689320388345
406893,1,0.0,-1.6340000000000003,164.0,0.006097560975609756
406894,2,0.0,0.0,726.0,0.0027548209366391185
406896,1,0.0,-1.936,188.0,0.005319148936170213
406901,1,0.0,0.0,272.0,0.003676470588235294
406907,1,0.0,0.0,334.0,0.0029940119760479044
406908,1,0.0,0.0,237.0,0.004219409282700422
406913,1,0.0,0.0,526.0,0.0019011406844106464
406917,2,0.0,0.0,461.0,0.004338394793926247
406924,2,0.0,0.0,111.0,0.018018018018018018
406925,1,0.0,0.0,172.0,0.005813953488372093
406926,2,0.0,0.0,335.0,0.005970149253731343
406928,1,0.0,0.0,2.0,0.5
406929,1,0.0,0.0,493.0,0.002028397565922921
406933,5,0.2,10.0,1712.0,0.0029205607476635513
406938,83,0.0,0.0,6395.0,0.012978889757623143
406944,6,0.0,0.0,1105.0,0.005429864253393665
406946,7,0.14285714285714285,10.0,224.0,0.03125
406947,1,0.0,0.0,87.0,0.011494252873563218
406957,1,0.0,0.0,87.0,0.011494252873563218
406959,3,0.0,-0.815999999999999,929.0,0.0032292787944025836
406961,5,0.4,436.0,13263.0,0.0003769886149438287
406977,2,0.0,0.0,1008.0,0.001984126984126984
406980,3,0.3333333333333333,1.0,505.0,0.005940594059405941
406984,4,0.25,9.0,87.0,0.04597701149425287
406985,11,0.45454545454545453,27.628,247.0,0.044534412955465584
406988,8,0.5,27.363,1171.0,0.006831767719897523
406989,2,0.5,1.1170000000000009,110.0,0.01818181818181818
406996,1,0.0,0.0,36.0,0.027777777777777776
407000,1,0.0,0.0,72.0,0.013888888888888888
407004,2,0.5,3.0,95.0,0.021052631578947368
407007,5,0.4,2.0,175.0,0.02857142857142857
407009,1,1.0,4.0,837.0,0.0011947431302270011
407016,2,0.0,0.0,797.0,0.002509410288582183
407023,2,0.0,0.0,42.0,0.047619047619047616
407024,2,0.0,0.0,84.0,0.023809523809523808
407040,1,0.0,0.0,22.0,0.045454545454545456
407043,1,0.0,0.0,859.0,0.0011641443538998836
407048,2,0.0,0.0,555.0,0.0036036036036036037
407061,2,0.0,0.0,412.0,0.0048543689320388345
407062,1,0.0,0.0,321.0,0.003115264797507788
407074,1,0.0,0.0,120.0,0.008333333333333333
407077,2,0.0,0.0,300.0,0.006666666666666667
407079,4,0.0,0.0,1134.0,0.003527336860670194
407088,1,0.0,0.0,89.0,0.011235955056179775
407089,2,1.0,2.0,223.0,0.008968609865470852
407092,2,0.0,0.0,7065.0,0.00028308563340410475
407096,1,0.0,0.0,263.0,0.0038022813688212928
407111,1,0.0,0.0,1992.0,0.000502008032128514
407116,1,0.0,0.0,24.0,0.041666666666666664
407120,1,1.0,1.5,69.0,0.014492753623188406
407125,1,0.0,0.0,256.0,0.00390625
407134,2,0.0,0.0,309.0,0.006472491909385114
407147,4,0.75,6.0,20.0,0.2
407148,1,0.0,0.0,112.0,0.008928571428571428
407157,1,0.0,0.0,395.0,0.002531645569620253
407159,1,0.0,0.0,106.0,0.009433962264150943
407160,1,0.0,0.0,668.0,0.0014970059880239522
407168,15,0.0,-5.54,1499.0,0.01000667111407605
407169,1,0.0,0.0,941.0,0.0010626992561105207
407170,27,0.07407407407407407,48.0,8255.0,0.0032707450030284675
407171,7,0.0,0.0,4110.0,0.0017031630170316302
407172,1,0.0,-0.5,237.0,0.004219409282700422
407174,3,0.0,0.0,2392.0,0.001254180602006689
407176,1,0.0,0.0,1018.0,0.0009823182711198428
407177,1,0.0,0.0,516.0,0.001937984496124031
407178,1,0.0,0.0,198.0,0.005050505050505051
407180,2,0.0,0.0,278.0,0.007194244604316547
407181,1,0.0,0.0,3.0,0.3333333333333333
407183,9,0.0,0.0,5362.0,0.0016784781797836627
407186,1,0.0,0.0,13.0,0.07692307692307693
407217,2,0.0,0.0,361.0,0.00554016620498615
407220,1,0.0,0.0,767.0,0.001303780964797914
407222,6,0.0,0.0,922.0,0.006507592190889371
407228,2,0.5,1.0,533.0,0.00375234521575985
407230,2,0.0,0.0,1101.0,0.0018165304268846503
407248,2,0.0,0.0,1253.0,0.0015961691939345571
407257,5,0.0,0.0,5896.0,0.0008480325644504749
407260,1,0.0,0.0,54.0,0.018518518518518517
407266,1,0.0,0.0,55.0,0.01818181818181818
407268,19,0.05263157894736842,6.0,6747.0,0.0028160663998814286
407278,2,0.0,0.0,1406.0,0.001422475106685633
407281,1,0.0,0.0,156.0,0.00641025641025641
407282,6,0.0,0.0,651.0,0.009216589861751152
407283,3,0.0,0.0,1329.0,0.002257336343115124
407284,2,0.0,0.0,145.0,0.013793103448275862
407305,2,0.0,0.0,115.0,0.017391304347826087
407314,115,0.0782608695652174,55.0,23664.0,0.004859702501690331
407316,2,0.0,0.0,1483.0,0.0013486176668914363
407318,6,0.0,0.0,1164.0,0.005154639175257732
407326,1,0.0,0.0,4912.0,0.00020358306188925082
407327,3,0.3333333333333333,2.0,6352.0,0.00047229219143576825
407328,1,0.0,0.0,399.0,0.002506265664160401
407330,2,1.0,40.0,2127.0,0.0009402914903620122
407331,1,0.0,0.0,701.0,0.0014265335235378032
407332,1,0.0,0.0,3513.0,0.0002846569883290635
407335,167,0.03592814371257485,14.0,24697.0,0.0067619548933068796
407337,9,0.2222222222222222,130.0,8352.0,0.0010775862068965517
407338,5,0.0,0.0,20717.0,0.0002413476854756963
407346,2,1.0,12.0,1146.0,0.0017452006980802793
407347,3,0.6666666666666666,5.0,368.0,0.008152173913043478
407348,1,0.0,-0.05500000000000016,245.0,0.004081632653061225
407359,1,0.0,0.0,166.0,0.006024096385542169
407360,4,0.0,0.0,782.0,0.005115089514066497
407373,1,0.0,0.0,554.0,0.0018050541516245488
407377,4,0.5,67.0,457.0,0.0087527352297593
407386,1,0.0,0.0,1815.0,0.0005509641873278236
407393,1,0.0,0.0,107.0,0.009345794392523364
407399,1,0.0,0.0,1228.0,0.0008143322475570033
407410,3,1.0,3.0,855.0,0.0035087719298245615
407418,1,0.0,0.0,92.0,0.010869565217391304
407419,5,0.0,0.0,1375.0,0.0036363636363636364
407424,2,0.5,1.0,132.0,0.015151515151515152
407433,1,0.0,0.0,8.0,0.125
407435,1,0.0,0.0,127.0,0.007874015748031496
407436,1,0.0,0.0,615.0,0.0016260162601626016
407440,1,0.0,0.0,189.0,0.005291005291005291
407442,1,0.0,0.0,519.0,0.0019267822736030828
407444,5,0.4,2.0,502.0,0.0099601593625498
407446,2,0.0,0.0,129.0,0.015503875968992248
407449,11,0.9090909090909091,90.0,230.0,0.04782608695652174
407451,34,0.058823529411764705,9.0,23929.0,0.0014208700739688244
407452,16,0.125,23.0,4108.0,0.0038948393378773127
407455,1,0.0,0.0,433.0,0.0023094688221709007
407456,1,0.0,0.0,81.0,0.012345679012345678
407457,1,0.0,0.0,123.0,0.008130081300813009
407460,1,0.0,0.0,1448.0,0.0006906077348066298
407464,3,0.0,0.0,4294.0,0.0006986492780624127
407466,1,0.0,0.0,1398.0,0.000715307582260372
407470,2,0.0,0.0,4119.0,0.00048555474629764507
407472,2,1.0,4.0,3036.0,0.0006587615283267457
407474,13,0.8461538461538461,1000.0,12941.0,0.00100455915307936
407475,2,0.0,0.0,789.0,0.0025348542458808617
407485,1,0.0,0.0,47.0,0.02127659574468085
407493,2,0.0,0.0,602.0,0.0033222591362126247
407497,1,0.0,0.0,3.0,0.3333333333333333
407499,6,0.0,0.0,267.0,0.02247191011235955
407501,1,0.0,0.0,395.0,0.002531645569620253
407509,5,0.2,5.0,1030.0,0.0048543689320388345
407512,1,0.0,0.0,3759.0,0.00026602819898909286
407514,4,0.25,10.0,2313.0,0.0017293558149589277
407528,1,0.0,0.0,2962.0,0.00033760972316002703
407529,2,0.0,0.0,6860.0,0.0002915451895043732
407535,1,0.0,0.0,73.0,0.0136986301369863
407537,1,0.0,0.0,12.0,0.08333333333333333
407545,2,0.5,4.0,459.0,0.004357298474945534
407554,1,0.0,0.0,72.0,0.013888888888888888
407559,1,0.0,0.0,72.0,0.013888888888888888
407567,1,0.0,0.0,2180.0,0.00045871559633027525
407578,1,0.0,0.0,6.0,0.16666666666666666
407580,1,0.0,0.0,343.0,0.0029154518950437317
407581,2,0.0,0.0,151.0,0.013245033112582781
407615,1,0.0,0.0,16.0,0.0625
407620,1,0.0,0.0,1698.0,0.0005889281507656066
407625,2,1.0,2.0,343.0,0.0058309037900874635
407628,1,0.0,0.0,1.0,1.0
407630,2,0.0,0.0,4491.0,0.00044533511467379205
407632,4,0.75,4.0,76.0,0.05263157894736842
407634,2,0.0,0.0,13.0,0.15384615384615385
407635,1,0.0,0.0,51.0,0.0196078431372549
407644,2,0.0,0.0,91.0,0.02197802197802198
407648,12,0.0,0.0,6585.0,0.0018223234624145787
407649,1,0.0,0.0,763.0,0.001310615989515072
407653,1,0.0,0.0,258.0,0.003875968992248062
407655,16,0.0,0.0,481.0,0.033264033264033266
407659,2,1.0,2.0,68.0,0.029411764705882353
407662,5,0.0,0.0,8381.0,0.0005965875193890943
407663,3,0.6666666666666666,6.0,6200.0,0.0004838709677419355
407665,4,0.75,16.0,158.0,0.02531645569620253
407672,2,0.5,3.0,493.0,0.004056795131845842
407673,9,0.0,0.0,2694.0,0.0033407572383073497
407674,4,0.0,0.0,3323.0,0.0012037315678603672
407675,3,0.3333333333333333,2.0,1454.0,0.0020632737276478678
407678,5,0.4,4.0,333.0,0.015015015015015015
407679,1,0.0,0.0,57.0,0.017543859649122806
407681,5,0.0,0.0,431.0,0.01160092807424594
407682,1,0.0,0.0,420.0,0.002380952380952381
407697,2,0.0,0.0,8.0,0.25
407710,5,1.0,20.0,270.0,0.018518518518518517
407713,1,0.0,0.0,27.0,0.037037037037037035
407715,1,0.0,0.0,4.0,0.25
407717,2,0.0,0.0,272.0,0.007352941176470588
407718,1,0.0,0.0,2.0,0.5
407732,1,0.0,0.0,44.0,0.022727272727272728
407733,2,0.0,0.0,708.0,0.002824858757062147
407740,12,0.3333333333333333,84.0,683.0,0.017569546120058566
407741,48,0.14583333333333334,41.0,7695.0,0.006237816764132553
407742,1,0.0,0.0,665.0,0.0015037593984962407
407759,1,0.0,0.0,33.0,0.030303030303030304
407764,1,0.0,0.0,192.0,0.005208333333333333
407766,2,0.0,0.0,563.0,0.003552397868561279
407770,14,0.2857142857142857,14.190000000000001,1065.0,0.013145539906103286
407777,3,0.3333333333333333,3.0,309.0,0.009708737864077669
407790,2,0.0,0.0,284.0,0.007042253521126761
407800,3,0.0,0.0,1248.0,0.002403846153846154
407804,2,0.0,0.0,121.0,0.01652892561983471
407806,2,0.0,0.0,724.0,0.0027624309392265192
407807,2,0.0,0.0,119.0,0.01680672268907563
407811,2,0.0,0.0,976.0,0.0020491803278688526
407814,5,0.0,0.0,905.0,0.0055248618784530384
407821,2,0.0,-0.45399999999999974,338.0,0.005917159763313609
407828,1,0.0,0.0,246.0,0.0040650406504065045
407832,1,0.0,0.0,8.0,0.125
407833,3,0.0,0.0,6403.0,0.00046853037638606906
407835,5,0.0,0.0,725.0,0.006896551724137931
407840,1,0.0,0.0,189.0,0.005291005291005291
407851,1,0.0,0.0,202.0,0.0049504950495049506
407854,2,0.0,0.0,2177.0,0.0009186954524575103
407856,6,0.0,0.0,558.0,0.010752688172043012
407857,2,0.0,0.0,2406.0,0.0008312551953449709
407859,1,0.0,0.0,493.0,0.002028397565922921
407860,1,0.0,0.0,156.0,0.00641025641025641
407863,2,0.5,4.0,1055.0,0.0018957345971563982
407866,6,0.16666666666666666,2.0,476.0,0.012605042016806723
407872,1,0.0,0.0,12.0,0.08333333333333333
407875,1,0.0,0.0,63.0,0.015873015873015872
407877,1,0.0,0.0,397.0,0.0025188916876574307
407882,1,0.0,0.0,389.0,0.002570694087403599
407883,1,0.0,0.0,410.0,0.0024390243902439024
407891,1,0.0,0.0,770.0,0.0012987012987012987
407894,2,0.0,0.0,457.0,0.00437636761487965
407895,1,0.0,0.0,338.0,0.0029585798816568047
407896,2,0.0,0.0,540.0,0.003703703703703704
407897,1,0.0,0.0,254.0,0.003937007874015748
407903,1,0.0,0.0,268.0,0.0037313432835820895
407905,1,0.0,0.0,248.0,0.004032258064516129
407909,1,0.0,0.0,71.0,0.014084507042253521
407911,3,0.0,0.0,814.0,0.0036855036855036856
407923,1,0.0,0.0,1182.0,0.0008460236886632825
407924,1,0.0,0.0,122.0,0.00819672131147541
407927,1,0.0,0.0,357.0,0.0028011204481792717
407928,2,0.0,0.0,43.0,0.046511627906976744
407935,2,1.0,51.0,427.0,0.00468384074941452
407938,2,0.0,0.0,725.0,0.002758620689655172
407953,1,0.0,0.0,159.0,0.006289308176100629
407955,2,0.0,0.0,2787.0,0.0007176175098672408
407960,1,0.0,0.0,390.0,0.002564102564102564
407967,2,0.0,0.0,573.0,0.0034904013961605585
407968,52,0.11538461538461539,30.0,5891.0,0.008827024274316754
407969,2,0.0,0.0,180.0,0.011111111111111112
407970,1,0.0,0.0,561.0,0.0017825311942959
407980,1,0.0,0.0,20.0,0.05
407986,17,0.0,0.0,1452.0,0.011707988980716254
407990,1,0.0,0.0,495.0,0.00202020202020202
407991,3,1.0,6.0,62.0,0.04838709677419355
408000,2,0.0,0.0,186.0,0.010752688172043012
408004,2,0.0,0.0,610.0,0.003278688524590164
408007,3,0.0,0.0,204.0,0.014705882352941176
408023,5,0.4,2.0,929.0,0.005382131324004306
408033,3,0.0,0.0,171.0,0.017543859649122806
408039,1,0.0,0.0,59.0,0.01694915254237288
408041,5,0.0,0.0,2438.0,0.002050861361771944
408051,1,0.0,0.0,2583.0,0.00038714672861014324
408055,1,0.0,0.0,131.0,0.007633587786259542
408056,1,0.0,0.0,29.0,0.034482758620689655
408060,1,0.0,0.0,2085.0,0.00047961630695443646
408061,1,1.0,4.0,350.0,0.002857142857142857
408066,1,0.0,0.0,466.0,0.002145922746781116
408078,2,0.5,2.0,189.0,0.010582010582010581
408079,1,0.0,0.0,503.0,0.0019880715705765406
408083,1,0.0,0.0,721.0,0.0013869625520110957
408085,1,0.0,0.0,81.0,0.012345679012345678
408086,2,0.0,0.0,158.0,0.012658227848101266
408090,1,0.0,0.0,141.0,0.0070921985815602835
408091,1,0.0,0.0,27.0,0.037037037037037035
408108,3,0.3333333333333333,20.0,349.0,0.008595988538681949
408110,1,0.0,0.0,375.0,0.0026666666666666666
408114,1,0.0,0.0,425.0,0.002352941176470588
408115,3,0.0,-0.5200000000000005,619.0,0.004846526655896607
408121,1,0.0,0.0,96.0,0.010416666666666666
408126,7,0.0,0.0,4446.0,0.0015744489428699954
408128,1,0.0,0.0,75.0,0.013333333333333334
408129,6,0.3333333333333333,149.0,1646.0,0.0036452004860267314
408130,1,0.0,0.0,699.0,0.001430615164520744
408131,7,0.2857142857142857,2.0,4778.0,0.0014650481372959396
408140,2,0.0,0.0,435.0,0.004597701149425287
408141,39,0.1282051282051282,26.0,3809.0,0.010238907849829351
408145,1,0.0,0.0,666.0,0.0015015015015015015
408147,1,0.0,0.0,193.0,0.0051813471502590676
408150,26,0.11538461538461539,31.0,10774.0,0.0024132170038982737
408154,27,0.037037037037037035,7.0,22090.0,0.0012222725215029426
408155,13,0.5384615384615384,66.0,3022.0,0.004301786896095301
408156,3,0.0,0.0,1228.0,0.0024429967426710096
408157,1,0.0,0.0,299.0,0.0033444816053511705
408160,11,0.2727272727272727,8.0,8060.0,0.0013647642679900744
408161,1,0.0,0.0,1894.0,0.0005279831045406547
408163,1,0.0,0.0,3.0,0.3333333333333333
408164,9,0.0,0.0,1451.0,0.006202618883528601
408169,1,0.0,0.0,1576.0,0.0006345177664974619
408172,12,0.0,0.0,368.0,0.03260869565217391
408177,1,0.0,0.0,63.0,0.015873015873015872
408182,1,0.0,0.0,117.0,0.008547008547008548
408184,2,0.0,0.0,593.0,0.003372681281618887
408186,1,0.0,0.0,31.0,0.03225806451612903
408187,6,0.6666666666666666,0.18999999999999861,716.0,0.008379888268156424
408191,1,0.0,0.0,382.0,0.002617801047120419
408195,4,0.0,0.0,687.0,0.005822416302765648
408198,1,0.0,0.0,143.0,0.006993006993006993
408204,1,0.0,0.0,126.0,0.007936507936507936
408206,1,0.0,0.0,148.0,0.006756756756756757
408207,2,0.0,0.0,981.0,0.0020387359836901123
408213,1,0.0,0.0,438.0,0.00228310502283105
408225,1,0.0,0.0,2050.0,0.0004878048780487805
408227,1,0.0,0.0,85.0,0.011764705882352941
408251,1,0.0,0.0,15.0,0.06666666666666667
408263,11,0.0,0.0,1366.0,0.008052708638360176
408264,1,0.0,0.0,3.0,0.3333333333333333
408265,3,0.0,0.0,1120.0,0.0026785714285714286
408266,3,0.0,0.0,352.0,0.008522727272727272
408267,1,0.0,0.0,156.0,0.00641025641025641
408269,1,0.0,0.0,109.0,0.009174311926605505
408273,4,0.25,300.0,2108.0,0.0018975332068311196
408274,2,0.0,0.0,2477.0,0.0008074283407347598
408287,2,0.0,0.0,166.0,0.012048192771084338
408291,4,0.25,4.0,2396.0,0.001669449081803005
408296,1,0.0,0.0,42.0,0.023809523809523808
408300,1,0.0,0.0,154.0,0.006493506493506494
408301,2,0.0,0.0,165.0,0.012121212121212121
408314,1,0.0,0.0,168.0,0.005952380952380952
408317,1,0.0,0.0,259.0,0.003861003861003861
408324,1,0.0,0.0,126.0,0.007936507936507936
408325,1,0.0,0.0,49.0,0.02040816326530612
408326,3,0.0,0.0,8042.0,0.0003730415319572246
408328,1,0.0,0.0,432.0,0.0023148148148148147
408333,10,0.3,6.0,475.0,0.021052631578947368
408336,1,0.0,0.0,1693.0,0.0005906674542232723
408340,5,0.0,0.0,1659.0,0.0030138637733574444
408341,1,0.0,0.0,107.0,0.009345794392523364
408345,1,0.0,0.0,437.0,0.002288329519450801
408351,1,0.0,0.0,385.0,0.0025974025974025974
408355,1,0.0,0.0,793.0,0.0012610340479192938
408360,6,0.0,0.0,4874.0,0.0012310217480508822
408372,4,0.0,0.0,1676.0,0.002386634844868735
408373,3,0.0,0.0,1251.0,0.002398081534772182
408378,2,0.0,0.0,1839.0,0.001087547580206634
408379,1,0.0,0.0,38.0,0.02631578947368421
408389,1,0.0,0.0,193.0,0.0051813471502590676
408390,4,0.0,0.0,7511.0,0.0005325522566901877
408402,1,0.0,0.0,746.0,0.0013404825737265416
408407,1,0.0,0.0,151.0,0.006622516556291391
408412,1,0.0,0.0,1114.0,0.0008976660682226212
408414,3,0.0,0.0,17500.0,0.00017142857142857143
408418,16,0.0,0.0,7432.0,0.002152852529601722
408419,1,0.0,0.0,357.0,0.0028011204481792717
408427,6,0.0,0.0,1972.0,0.0030425963488843813
408428,1,0.0,0.0,1.0,1.0
408431,1,0.0,0.0,54.0,0.018518518518518517
408435,1,0.0,0.0,24.0,0.041666666666666664
408437,1,0.0,0.0,497.0,0.002012072434607646
408457,2,0.0,0.0,1595.0,0.0012539184952978057
408481,7,0.0,0.0,948.0,0.007383966244725738
408485,8,0.0,0.0,927.0,0.008629989212513484
408488,6,0.0,0.0,2035.0,0.0029484029484029483
408489,1,0.0,0.0,494.0,0.0020242914979757085
408490,1,0.0,0.0,1201.0,0.0008326394671107411
408495,1,1.0,0.7,10.0,0.1
408496,3,0.0,0.0,183.0,0.01639344262295082
408509,1,0.0,0.0,86.0,0.011627906976744186
408510,1,0.0,0.0,5172.0,0.00019334880123743234
408514,14,0.0,0.0,3021.0,0.004634227077126779
408519,7,0.7142857142857143,8.0,220.0,0.031818181818181815
408521,1,0.0,0.0,124.0,0.008064516129032258
408525,1,0.0,0.0,43.0,0.023255813953488372
408529,2,0.0,0.0,100.0,0.02
408532,5,0.8,12.0,61.0,0.08196721311475409
408533,3,0.0,0.0,30.0,0.1
408534,1,0.0,0.0,108.0,0.009259259259259259
408545,2,0.0,0.0,237.0,0.008438818565400843
408549,1,0.0,0.0,186.0,0.005376344086021506
408550,5,0.8,12.0,252.0,0.01984126984126984
408553,1,0.0,0.0,2.0,0.5
408554,1,0.0,0.0,1128.0,0.0008865248226950354
408556,1,0.0,0.0,248.0,0.004032258064516129
408557,1,0.0,0.0,184.0,0.005434782608695652
408560,1,0.0,0.0,137.0,0.0072992700729927005
408563,1,0.0,0.0,196.0,0.00510204081632653
408566,1,0.0,0.0,97.0,0.010309278350515464
408568,1,1.0,0.39000000000000057,31.0,0.03225806451612903
408570,1,0.0,0.0,101.0,0.009900990099009901
408573,1,0.0,0.0,11.0,0.09090909090909091
408576,1,0.0,0.0,381.0,0.0026246719160104987
408583,2,0.0,0.0,1654.0,0.0012091898428053204
408586,1,0.0,0.0,586.0,0.0017064846416382253
408590,1,0.0,0.0,466.0,0.002145922746781116
408592,8,0.875,18.0,306.0,0.026143790849673203
408594,1,0.0,0.0,418.0,0.0023923444976076554
408602,1,0.0,0.0,484.0,0.002066115702479339
408604,6,0.0,0.0,49.0,0.12244897959183673
408605,1,0.0,0.0,389.0,0.002570694087403599
408614,1,0.0,0.0,256.0,0.00390625
408623,1,0.0,0.0,142.0,0.007042253521126761
408624,3,0.3333333333333333,4.0,197.0,0.015228426395939087
408633,1,0.0,0.0,114.0,0.008771929824561403
408640,1,0.0,0.0,92.0,0.010869565217391304
408644,1,0.0,0.0,608.0,0.001644736842105263
408652,1,0.0,0.0,254.0,0.003937007874015748
408653,1,0.0,-0.1120000000000001,512.0,0.001953125
408666,3,0.6666666666666666,2.0,365.0,0.00821917808219178
408674,2,0.0,0.0,1466.0,0.001364256480218281
408680,1,0.0,0.0,52.0,0.019230769230769232
408681,2,0.5,6.0,133.0,0.015037593984962405
408682,1,0.0,0.0,79.0,0.012658227848101266
408688,1,0.0,0.0,856.0,0.0011682242990654205
408703,1,0.0,0.0,937.0,0.0010672358591248667
408706,1,0.0,0.0,110.0,0.00909090909090909
408710,1,0.0,0.0,17.0,0.058823529411764705
408716,1,0.0,0.0,61.0,0.01639344262295082
408723,1,0.0,0.0,877.0,0.0011402508551881414
408729,1,0.0,0.0,286.0,0.0034965034965034965
408730,1,0.0,0.0,2.0,0.5
408758,1,0.0,0.0,1290.0,0.0007751937984496124
408784,1,0.0,0.0,113.0,0.008849557522123894
408797,4,0.0,0.0,1895.0,0.0021108179419525065
408798,1,0.0,0.0,123.0,0.008130081300813009
408812,1,0.0,0.0,748.0,0.001336898395721925
408833,4,0.0,0.0,24.0,0.16666666666666666
408837,1,0.0,0.0,110.0,0.00909090909090909
408838,9,0.1111111111111111,3.0,87.0,0.10344827586206896
408848,4,0.0,0.0,299.0,0.013377926421404682
408854,1,0.0,-0.10599999999999987,13.0,0.07692307692307693
408863,1,0.0,0.0,1165.0,0.0008583690987124463
408875,1,0.0,0.0,684.0,0.0014619883040935672
408879,1,0.0,0.0,18.0,0.05555555555555555
408881,1,0.0,0.0,900.0,0.0011111111111111111
408887,1,0.0,0.0,58.0,0.017241379310344827
408897,3,1.0,6.0,352.0,0.008522727272727272
408898,3,0.0,0.0,1245.0,0.0024096385542168677
408905,3,0.6666666666666666,2.0,872.0,0.0034403669724770644
408906,1,0.0,0.0,683.0,0.0014641288433382138
408907,1,0.0,0.0,283.0,0.0035335689045936395
408908,2,0.0,0.0,41.0,0.04878048780487805
408912,3,0.0,0.0,642.0,0.004672897196261682
408917,1,0.0,0.0,62.0,0.016129032258064516
408929,1,0.0,0.0,1197.0,0.000835421888053467
408942,1,0.0,0.0,173.0,0.005780346820809248
408948,33,0.12121212121212122,5.0,1189.0,0.027754415475189236
408951,1,0.0,0.0,25.0,0.04
408969,1,0.0,0.0,27.0,0.037037037037037035
408973,1,0.0,0.0,148.0,0.006756756756756757
408978,2,0.0,0.0,410.0,0.004878048780487805
408979,1,0.0,0.0,1963.0,0.0005094243504839531
408981,3,0.0,0.0,2077.0,0.0014443909484833895
408987,7,0.0,0.0,1182.0,0.005922165820642978
408991,4,0.75,6.0,101.0,0.039603960396039604
408992,5,0.0,0.0,234.0,0.021367521367521368
408993,15,1.0,135.0,184.0,0.08152173913043478
408994,6,0.8333333333333334,8.0,915.0,0.006557377049180328
409017,3,0.0,0.0,179.0,0.01675977653631285
