product_code,temperature_condition,min_temperature,max_temperature,temperature_range,freshness_category,is_perishable
5701073141649,8,15.0,25.0,10.0,low_sensitivity,0
6408431471460,7,,,,low_sensitivity,0
8711327612297,7,,,,low_sensitivity,0
8720182776228,8,18.0,22.0,4.0,low_sensitivity,0
8711327621695,7,-25.0,-18.0,7.0,low_sensitivity,0
6416453075733,8,16.0,20.0,4.0,low_sensitivity,0
8710438125887,7,-22.0,-18.0,4.0,low_sensitivity,0
6416453766068,8,16.0,20.0,4.0,low_sensitivity,0
4806036403510,7,-22.0,-18.0,4.0,low_sensitivity,0
4016337812489,8,,-18.0,,low_sensitivity,0
3419280057197,7,,,,low_sensitivity,0
6430053060920,4,,,,medium_sensitivity,1
6416453414495,8,16.0,20.0,4.0,low_sensitivity,0
6415131113781,4,0.0,8.0,8.0,medium_sensitivity,1
6410416351988,8,,,,low_sensitivity,0
6931722319092,8,20.0,25.0,5.0,low_sensitivity,0
18710438126218,7,-24.0,-18.0,6.0,low_sensitivity,0
8714100905180,8,18.0,22.0,4.0,low_sensitivity,0
8710438101034,7,-25.0,4.0,29.0,low_sensitivity,0
6416453414488,8,16.0,20.0,4.0,low_sensitivity,0
6420256910351,8,16.0,20.0,4.0,low_sensitivity,0
8056444472806,8,,,,low_sensitivity,0
6416453788800,8,18.0,22.0,4.0,low_sensitivity,0
7321032057859,8,,,,low_sensitivity,0
6420102579718,8,3.0,22.0,19.0,low_sensitivity,0
6416345083525,7,-25.0,-18.0,7.0,low_sensitivity,0
6416345083549,7,-25.0,-18.0,7.0,low_sensitivity,0
6420102581193,8,3.0,22.0,19.0,low_sensitivity,0
8056444028102,8,,,,low_sensitivity,0
6430056262888,7,-30.0,-18.0,12.0,low_sensitivity,0
6430078147705,3,2.0,6.0,4.0,high_sensitivity,1
6407026001334,3,1.0,6.0,5.0,high_sensitivity,1
4019797054246,7,-24.0,-18.0,6.0,low_sensitivity,0
6420614597774,3,2.0,6.0,4.0,high_sensitivity,1
7350126087311,3,0.0,6.0,6.0,high_sensitivity,1
6407026001358,3,1.0,6.0,5.0,high_sensitivity,1
6409538430435,3,0.0,6.0,6.0,high_sensitivity,1
2386248700000,4,,,,medium_sensitivity,1
7622201727420,8,10.0,20.0,10.0,low_sensitivity,0
6419637420008,8,,,,low_sensitivity,0
6430025643540,8,5.0,24.0,19.0,low_sensitivity,0
6408431472597,4,,,,medium_sensitivity,1
6408431471552,4,,,,medium_sensitivity,1
2391253000000,2,2.0,4.0,2.0,high_sensitivity,1
7332462103146,8,,,,low_sensitivity,0
13760187810543,7,,,,low_sensitivity,0
7622201727758,8,10.0,20.0,10.0,low_sensitivity,0
6418406780985,8,,,,low_sensitivity,0
8056444472684,8,,,,low_sensitivity,0
8056444472820,8,,,,unknown,0
5901460252679,8,,,,low_sensitivity,0
6413440371670,8,18.0,22.0,4.0,low_sensitivity,0
6407800020308,4,5.0,8.0,3.0,medium_sensitivity,1
6413467593901,8,18.0,22.0,4.0,low_sensitivity,0
6408431472207,4,,,,medium_sensitivity,1
5010823523346,7,-24.0,-18.0,6.0,low_sensitivity,0
6430074342777,8,,,,low_sensitivity,0
6406300000261,3,2.0,6.0,4.0,high_sensitivity,1
7332462103177,8,,,,low_sensitivity,0
5012309021223,8,,,,low_sensitivity,0
6408431467463,4,,,,medium_sensitivity,1
7350126087557,3,0.0,6.0,6.0,high_sensitivity,1
7322542153949,8,,,,low_sensitivity,0
5900951312281,8,5.0,22.0,17.0,low_sensitivity,0
6430074342852,7,,,,low_sensitivity,0
8720182757357,8,18.0,22.0,4.0,low_sensitivity,0
6417700067112,7,-25.0,-18.0,7.0,low_sensitivity,0
7322542153994,8,,,,low_sensitivity,0
6418851205095,7,,,,low_sensitivity,0
6412000086788,3,2.0,6.0,4.0,high_sensitivity,1
8056444472660,8,,,,low_sensitivity,0
6430078140966,3,2.0,6.0,4.0,high_sensitivity,1
7615400190898,8,6.0,40.0,34.0,low_sensitivity,0
5290074002450,8,10.0,22.0,12.0,low_sensitivity,0
2363004700000,3,0.0,6.0,6.0,high_sensitivity,1
6419811932525,8,18.0,22.0,4.0,low_sensitivity,0
2392490900000,3,2.0,6.0,4.0,high_sensitivity,1
6420102580660,8,3.0,22.0,19.0,low_sensitivity,0
6416453788817,8,18.0,22.0,4.0,low_sensitivity,0
6430053061057,4,,,,medium_sensitivity,1
5900951310386,8,5.0,22.0,17.0,low_sensitivity,0
6408431472610,4,,,,medium_sensitivity,1
6410587313068,7,-25.0,-18.0,7.0,low_sensitivity,0
7321031980318,8,,,,low_sensitivity,0
5000159557016,8,5.0,22.0,17.0,low_sensitivity,0
7615400844050,8,6.0,40.0,34.0,low_sensitivity,0
8056444472745,8,,,,low_sensitivity,0
6430063250137,8,4.0,22.0,18.0,low_sensitivity,0
7615400190874,8,0.0,40.0,40.0,low_sensitivity,0
8056444472707,8,,,,low_sensitivity,0
6419637420084,8,,,,low_sensitivity,0
6430025527314,3,2.0,6.0,4.0,high_sensitivity,1
6430074342753,7,,,,low_sensitivity,0
8056444472646,8,,,,low_sensitivity,0
6414505190984,8,,,,low_sensitivity,0
7615400844067,8,0.0,40.0,40.0,low_sensitivity,0
5000159556828,8,5.0,22.0,17.0,low_sensitivity,0
6419637420060,8,,,,low_sensitivity,0
6430026133187,7,-22.0,-18.0,4.0,low_sensitivity,0
5290074002986,8,10.0,22.0,12.0,low_sensitivity,0
2386231400000,4,2.0,6.0,4.0,medium_sensitivity,1
8006967017435,7,-22.0,-18.0,4.0,low_sensitivity,0
7311070330403,8,,,,low_sensitivity,0
6416453449558,8,18.0,22.0,4.0,low_sensitivity,0
6416345087295,7,-25.0,-18.0,7.0,low_sensitivity,0
6420256910610,8,5.0,25.0,20.0,low_sensitivity,0
4019797054802,7,-24.0,-18.0,6.0,low_sensitivity,0
6408430218073,4,,,,medium_sensitivity,1
5701073162941,8,15.0,25.0,10.0,low_sensitivity,0
4009900538732,8,,,,low_sensitivity,0
7622201726867,8,10.0,20.0,10.0,low_sensitivity,0
6420614595787,3,2.0,6.0,4.0,high_sensitivity,1
7350153720083,8,2.0,22.0,20.0,low_sensitivity,0
6430053060845,4,,,,medium_sensitivity,1
8710438107630,7,-24.0,-18.0,6.0,low_sensitivity,0
6430074342814,7,,,,low_sensitivity,0
5000159559232,8,5.0,22.0,17.0,low_sensitivity,0
18710438127338,7,-23.0,-18.0,5.0,low_sensitivity,0
6430053061897,4,,,,medium_sensitivity,1
8720182759054,8,18.0,22.0,4.0,low_sensitivity,0
6411200002024,8,2.0,25.0,23.0,low_sensitivity,0
6420610111783,8,18.0,22.0,4.0,low_sensitivity,0
8713600010202,8,16.0,20.0,4.0,low_sensitivity,0
6407800022852,4,5.0,8.0,3.0,medium_sensitivity,1
6410880004106,8,,,,low_sensitivity,0
5012309021247,8,,,,low_sensitivity,0
7321031989342,8,,,,low_sensitivity,0
18710438126522,7,-25.0,-18.0,7.0,low_sensitivity,0
6408430218875,4,,,,medium_sensitivity,1
17311875886041,4,4.0,8.0,4.0,medium_sensitivity,1
8056444028751,8,,,,low_sensitivity,0
8003410448082,8,3.0,22.0,19.0,low_sensitivity,0
6430074342791,7,,,,low_sensitivity,0
7393107610993,8,,,,low_sensitivity,0
6408431471613,4,,,,medium_sensitivity,1
3256830011663,7,-24.0,-18.0,6.0,low_sensitivity,0
7310791268415,8,,,,low_sensitivity,0
7350153720069,8,2.0,22.0,20.0,low_sensitivity,0
6420102579916,8,3.0,22.0,19.0,low_sensitivity,0
6405244005868,7,-18.0,-18.0,0.0,low_sensitivity,0
6416453420335,8,16.0,20.0,4.0,low_sensitivity,0
6419811932549,8,18.0,22.0,4.0,low_sensitivity,0
6416345004483,8,2.0,25.0,23.0,low_sensitivity,0
6414504313193,8,,,,low_sensitivity,0
6416748430803,7,-22.0,-18.0,4.0,low_sensitivity,0
7615400193592,8,6.0,40.0,34.0,low_sensitivity,0
6419637420046,8,,,,low_sensitivity,0
4009900538756,8,,,,low_sensitivity,0
6430025643533,8,5.0,24.0,19.0,low_sensitivity,0
7322542154151,8,,,,low_sensitivity,0
6430053060265,4,,,,medium_sensitivity,1
16411768026750,8,,,,low_sensitivity,0
6408431472221,4,,,,medium_sensitivity,1
6430078140676,7,,-18.0,,low_sensitivity,0
6420256910429,8,5.0,30.0,25.0,low_sensitivity,0
6419637420015,8,,,,low_sensitivity,0
5000159559560,8,5.0,22.0,17.0,low_sensitivity,0
5407005642931,7,-22.0,-18.0,4.0,low_sensitivity,0
6430025525969,3,2.0,6.0,4.0,high_sensitivity,1
18052080437633,7,-25.0,-18.0,7.0,low_sensitivity,0
5900951310980,8,5.0,22.0,17.0,low_sensitivity,0
6419637420039,8,,,,low_sensitivity,0
6430025527352,3,2.0,6.0,4.0,high_sensitivity,1
8715035680821,8,18.0,22.0,4.0,low_sensitivity,0
7394379892698,8,18.0,22.0,4.0,low_sensitivity,0
6430025527338,3,2.0,6.0,4.0,high_sensitivity,1
8710438124859,7,-25.0,-18.0,7.0,low_sensitivity,0
6416453766051,8,16.0,20.0,4.0,low_sensitivity,0
6411200002062,8,2.0,25.0,23.0,low_sensitivity,0
8711327627277,7,-25.0,-18.0,7.0,low_sensitivity,0
7321031980325,8,,,,low_sensitivity,0
7350153720076,8,2.0,22.0,20.0,low_sensitivity,0
8410705037119,7,,,,low_sensitivity,0
6430074340759,7,,,,low_sensitivity,0
4019859922803,7,-24.0,-18.0,6.0,low_sensitivity,0
6430074342838,7,,,,low_sensitivity,0
7321031989359,8,,,,low_sensitivity,0
9008700119009,8,18.0,22.0,4.0,low_sensitivity,0
6413446016506,8,,,,low_sensitivity,0
6419637420114,8,,,,low_sensitivity,0
7392497002234,7,,-18.0,,low_sensitivity,0
18710438127215,7,-23.0,-18.0,5.0,low_sensitivity,0
6430074342722,7,-18.0,-18.0,0.0,low_sensitivity,0
6405244005875,7,-22.0,-18.0,4.0,low_sensitivity,0
8711327398078,7,-25.0,-18.0,7.0,low_sensitivity,0
6405980390006,7,-18.0,,,low_sensitivity,0
7330869157847,8,5.0,25.0,20.0,low_sensitivity,0
6408431472030,4,,,,medium_sensitivity,1
3251517018010,7,-25.0,-18.0,7.0,low_sensitivity,0
6430031893724,7,-25.0,-18.0,7.0,low_sensitivity,0
6420610111806,8,18.0,22.0,4.0,low_sensitivity,0
5407005642924,7,-22.0,-18.0,4.0,low_sensitivity,0
7322542154120,8,,,,low_sensitivity,0
6430061525176,8,5.0,24.0,19.0,low_sensitivity,0
5710881260350,7,,,,low_sensitivity,0
7321032022314,8,,,,low_sensitivity,0
8445290872463,8,5.0,20.0,15.0,low_sensitivity,0
4005975058946,7,-24.0,-18.0,6.0,low_sensitivity,0
6409770080252,8,18.0,24.0,6.0,low_sensitivity,0
8710438002898,7,-24.0,-18.0,6.0,low_sensitivity,0
6409100074975,3,4.0,6.0,2.0,high_sensitivity,1
6419637420022,8,,,,low_sensitivity,0
8711327623170,7,-25.0,-18.0,7.0,low_sensitivity,0
6410222008601,8,2.0,22.0,20.0,low_sensitivity,0
2358686700000,2,0.0,4.0,4.0,high_sensitivity,1
8710438097436,7,-25.0,-18.0,7.0,low_sensitivity,0
6416453461758,8,18.0,22.0,4.0,low_sensitivity,0
3291810091082,7,-20.0,-18.0,2.0,low_sensitivity,0
7312220265637,8,5.0,30.0,25.0,low_sensitivity,0
8710661938285,7,-24.0,-18.0,6.0,low_sensitivity,0
5701073141663,8,15.0,25.0,10.0,low_sensitivity,0
6410880034783,8,,,,low_sensitivity,0
6417964485295,8,5.0,25.0,20.0,low_sensitivity,0
8711327532915,7,-25.0,-18.0,7.0,low_sensitivity,0
8710438043808,7,-25.0,-18.0,7.0,low_sensitivity,0
6416453449596,8,18.0,22.0,4.0,low_sensitivity,0
6408430873944,4,,,,medium_sensitivity,1
7393107610856,8,,,,low_sensitivity,0
6420256910412,8,5.0,30.0,25.0,low_sensitivity,0
8720157468912,8,3.0,29.0,26.0,low_sensitivity,0
6416046730803,3,2.0,22.0,20.0,high_sensitivity,1
5000159558679,8,5.0,22.0,17.0,low_sensitivity,0
6408431472559,4,,,,medium_sensitivity,1
6408430873807,4,,,,medium_sensitivity,1
88410705030833,7,,,,low_sensitivity,0
8056444472721,8,,,,low_sensitivity,0
8711571087933,7,-26.0,-18.0,8.0,low_sensitivity,0
6419637420091,8,,,,low_sensitivity,0
6418406780978,8,,,,low_sensitivity,0
6416453075726,8,16.0,20.0,4.0,low_sensitivity,0
4750303012533,7,-25.0,-18.0,7.0,low_sensitivity,0
8710438122015,7,-24.0,-18.0,6.0,low_sensitivity,0
8711327370715,7,-25.0,-18.0,7.0,low_sensitivity,0
6416453025134,8,16.0,20.0,4.0,low_sensitivity,0
8445290959300,8,5.0,20.0,15.0,low_sensitivity,0
7321032080376,8,,,,low_sensitivity,0
5053990175826,8,,,,low_sensitivity,0
6408431472085,4,,,,medium_sensitivity,1
6420260866071,7,-25.0,-18.0,7.0,low_sensitivity,0
6408430218059,4,,,,medium_sensitivity,1
16430081490895,4,,,,medium_sensitivity,1
5765228750520,8,5.0,25.0,20.0,low_sensitivity,0
6418055158012,8,,,,low_sensitivity,0
6416453040229,8,16.0,20.0,4.0,low_sensitivity,0
6420260823623,7,-25.0,-18.0,7.0,low_sensitivity,0
6408431472504,4,,,,medium_sensitivity,1
6430058884156,7,,,,low_sensitivity,0
6407026001303,3,1.0,6.0,5.0,high_sensitivity,1
6430058885160,7,,,,low_sensitivity,0
16430081490628,8,,,,low_sensitivity,0
8014601250315,8,12.0,22.0,10.0,low_sensitivity,0
8851639006602,8,,,,low_sensitivity,0
6407026005288,3,1.0,6.0,5.0,high_sensitivity,1
6407026005240,3,1.0,6.0,5.0,high_sensitivity,1
18410184010600,8,18.0,22.0,4.0,low_sensitivity,0
3052910006921,8,,,,low_sensitivity,0
8710438087468,7,-23.0,-18.0,5.0,low_sensitivity,0
7350126087731,7,-25.0,-18.0,7.0,low_sensitivity,0
7321032084824,8,,,,low_sensitivity,0
6430081490867,4,,,,medium_sensitivity,1
8445291077973,8,18.0,22.0,4.0,low_sensitivity,0
6416710301391,3,2.0,6.0,4.0,high_sensitivity,1
7321032087757,8,,,,low_sensitivity,0
4750303020583,7,-25.0,-18.0,7.0,low_sensitivity,0
6417800038807,8,18.0,22.0,4.0,low_sensitivity,0
6407026005271,3,1.0,6.0,5.0,high_sensitivity,1
5738001011002,8,,,,low_sensitivity,0
6409627003106,3,2.0,6.0,4.0,high_sensitivity,1
6407026001310,3,1.0,6.0,5.0,high_sensitivity,1
4750303016357,7,-25.0,-18.0,7.0,low_sensitivity,0
18710438127871,7,-24.0,-18.0,6.0,low_sensitivity,0
6409410066745,2,0.0,4.0,4.0,high_sensitivity,1
6408431472146,4,,,,medium_sensitivity,1
15060329694108,7,,-18.0,,low_sensitivity,0
5701058014555,8,,,,low_sensitivity,0
8000430131574,2,,,,high_sensitivity,1
6429830174301,7,-18.0,-18.0,0.0,low_sensitivity,0
6414505188189,8,18.0,22.0,4.0,low_sensitivity,0
6416453042360,8,18.0,22.0,4.0,low_sensitivity,0
6412500028820,8,16.0,18.0,2.0,low_sensitivity,0
6418055006726,8,,,,low_sensitivity,0
7613036575331,8,18.0,22.0,4.0,low_sensitivity,0
6418785200500,8,18.0,22.0,4.0,low_sensitivity,0
7321032057682,8,,,,low_sensitivity,0
16430081490840,4,,,,medium_sensitivity,1
6407800024146,4,5.0,8.0,3.0,medium_sensitivity,1
6418055157008,8,,,,low_sensitivity,0
6410600409594,8,,,,low_sensitivity,0
8712561485524,8,5.0,25.0,20.0,low_sensitivity,0
6408430873937,4,,,,medium_sensitivity,1
6430050580414,3,,,,high_sensitivity,1
6407026001327,3,1.0,6.0,5.0,high_sensitivity,1
5053990167692,8,,,,low_sensitivity,0
7611243745004,8,,,,low_sensitivity,0
6408431471521,7,,,,low_sensitivity,0
5705831045026,8,,,,low_sensitivity,0
7321032080345,8,,,,low_sensitivity,0
6408431471859,4,,,,medium_sensitivity,1
5410126116953,8,17.0,23.0,6.0,low_sensitivity,0
6410600410361,8,,,,low_sensitivity,0
6430103966752,7,-30.0,-18.0,12.0,low_sensitivity,0
7321032064154,8,,,,low_sensitivity,0
6408430400850,4,,,,medium_sensitivity,1
16430081490819,4,,,,medium_sensitivity,1
8718951642065,8,18.0,22.0,4.0,low_sensitivity,0
6407026005295,3,1.0,6.0,5.0,high_sensitivity,1
6420614592632,3,2.0,6.0,4.0,high_sensitivity,1
5202390024825,4,2.0,8.0,6.0,medium_sensitivity,1
4004311508282,7,-25.0,-18.0,7.0,low_sensitivity,0
6405304004442,3,2.0,6.0,4.0,high_sensitivity,1
7321032080352,8,,,,low_sensitivity,0
6410600410460,8,,,,low_sensitivity,0
4806036404081,7,-24.0,-18.0,6.0,low_sensitivity,0
6420260865074,7,-25.0,-18.0,7.0,low_sensitivity,0
6412640012703,8,15.0,25.0,10.0,low_sensitivity,0
8711327626645,7,-25.0,-18.0,7.0,low_sensitivity,0
4011554895055,7,-25.0,-18.0,7.0,low_sensitivity,0
6420260862110,7,-25.0,-18.0,7.0,low_sensitivity,0
6418401780133,8,,,,low_sensitivity,0
6407800019388,7,-25.0,-18.0,7.0,low_sensitivity,0
46429830145002,7,-18.0,-18.0,0.0,low_sensitivity,0
6420612878202,3,0.0,6.0,6.0,high_sensitivity,1
6430014213624,7,-25.0,-18.0,7.0,low_sensitivity,0
5404013710171,7,-20.0,-18.0,2.0,low_sensitivity,0
7615400852352,8,6.0,35.0,29.0,low_sensitivity,0
6417800038814,8,18.0,22.0,4.0,low_sensitivity,0
8711327630123,3,2.0,25.0,23.0,high_sensitivity,1
16430081490888,4,,,,medium_sensitivity,1
6408430400805,4,,,,medium_sensitivity,1
6408430347919,4,,,,medium_sensitivity,1
7321032080765,8,,,,low_sensitivity,0
6420260864329,7,-25.0,-18.0,7.0,low_sensitivity,0
8001820078202,8,2.0,8.0,6.0,low_sensitivity,0
7321032088464,8,,,,low_sensitivity,0
5053990167807,8,,,,low_sensitivity,0
8801005171489,8,18.0,22.0,4.0,low_sensitivity,0
6430081490799,4,,,,medium_sensitivity,1
6430058883036,7,,,,low_sensitivity,0
7321031927504,8,,,,low_sensitivity,0
7321032087634,8,,,,low_sensitivity,0
8720182782564,8,0.0,40.0,40.0,low_sensitivity,0
6412500027816,8,16.0,18.0,2.0,low_sensitivity,0
6407800024702,4,5.0,8.0,3.0,medium_sensitivity,1
18410184014073,8,18.0,22.0,4.0,low_sensitivity,0
16430081490642,8,,,,low_sensitivity,0
7311433411121,8,18.0,22.0,4.0,low_sensitivity,0
6416584332811,8,,,,low_sensitivity,0
6405304003797,3,2.0,6.0,4.0,high_sensitivity,1
6418055157060,8,,,,low_sensitivity,0
4742903010095,8,,,,low_sensitivity,0
16430081490833,4,,,,medium_sensitivity,1
7321032084749,8,,,,low_sensitivity,0
6408431471507,7,,,,low_sensitivity,0
7321032080369,8,,,,low_sensitivity,0
7310500108964,7,-25.0,-18.0,7.0,low_sensitivity,0
5420047412348,7,-24.0,-18.0,6.0,low_sensitivity,0
5063270101285,8,5.0,25.0,20.0,low_sensitivity,0
7310050204185,8,,,,low_sensitivity,0
16416710301411,3,2.0,6.0,4.0,high_sensitivity,1
3217690037262,8,0.0,35.0,35.0,low_sensitivity,0
7321032088501,8,,,,low_sensitivity,0
6430058885313,7,,,,low_sensitivity,0
5707396000052,8,15.0,30.0,15.0,low_sensitivity,0
6931722308010,8,20.0,25.0,5.0,low_sensitivity,0
17310960775925,7,,,,low_sensitivity,0
8710438042481,7,-25.0,-18.0,7.0,low_sensitivity,0
6405304004343,3,2.0,6.0,4.0,high_sensitivity,1
7340027704172,2,,,,high_sensitivity,1
6415131107674,8,0.0,25.0,25.0,low_sensitivity,0
6430058884996,7,,,,low_sensitivity,0
5053990167494,8,,,,low_sensitivity,0
7321032084817,8,,,,low_sensitivity,0
6430058885375,7,,,,low_sensitivity,0
7321032088600,8,,,,low_sensitivity,0
6409100179502,7,-18.0,-18.0,0.0,low_sensitivity,0
9002377017309,8,,,,low_sensitivity,0
4806036405187,7,-22.0,-18.0,4.0,low_sensitivity,0
7613032016562,8,18.0,22.0,4.0,low_sensitivity,0
3217690022022,8,0.0,35.0,35.0,low_sensitivity,0
37311800258213,7,-25.0,-18.0,7.0,low_sensitivity,0
6408431471798,4,,,,medium_sensitivity,1
6418055157077,8,,,,low_sensitivity,0
6430011814541,8,18.0,22.0,4.0,low_sensitivity,0
3523230063883,3,2.0,6.0,4.0,high_sensitivity,1
7321032062891,8,,,,low_sensitivity,0
6411200111061,7,-25.0,-18.0,7.0,low_sensitivity,0
7321032084725,8,,,,low_sensitivity,0
7321032075211,8,,,,low_sensitivity,0
6429830145035,7,-18.0,-18.0,0.0,low_sensitivity,0
6412500028806,8,16.0,18.0,2.0,low_sensitivity,0
5053990167845,8,,,,low_sensitivity,0
6430058885191,7,,,,low_sensitivity,0
6420224005911,8,16.0,20.0,4.0,low_sensitivity,0
6418055158029,8,,,,low_sensitivity,0
5290093004039,3,1.0,6.0,5.0,high_sensitivity,1
6412640012802,8,15.0,25.0,10.0,low_sensitivity,0
8710438043563,8,,,,low_sensitivity,0
6430081490850,4,,,,medium_sensitivity,1
6410600409563,8,,,,low_sensitivity,0
8710438121520,7,,,,low_sensitivity,0
6416584328197,8,,,,low_sensitivity,0
6430026134481,7,-24.0,-18.0,6.0,low_sensitivity,0
5701058014517,8,,,,low_sensitivity,0
6407800019371,7,-25.0,-18.0,7.0,low_sensitivity,0
6420260866125,7,-25.0,-18.0,7.0,low_sensitivity,0
5404013709915,7,-20.0,-18.0,2.0,low_sensitivity,0
4740086027749,7,-23.0,-18.0,5.0,low_sensitivity,0
7321032080383,8,,,,low_sensitivity,0
76420900002257,8,18.0,22.0,4.0,low_sensitivity,0
6414301048410,8,,,,low_sensitivity,0
2372416200000,7,,-18.0,,low_sensitivity,0
5053990175895,8,,,,low_sensitivity,0
16430081490673,4,,,,medium_sensitivity,1
6416661056296,7,-25.0,-18.0,7.0,low_sensitivity,0
7321012086497,8,,,,low_sensitivity,0
16430081490772,4,,,,medium_sensitivity,1
2378088100000,4,5.0,8.0,3.0,medium_sensitivity,1
4004311027516,7,-25.0,-18.0,7.0,low_sensitivity,0
6419210230819,7,,-18.0,,low_sensitivity,0
7350126087762,7,-25.0,-18.0,7.0,low_sensitivity,0
7613287933607,8,18.0,22.0,4.0,low_sensitivity,0
5060069387110,7,-24.0,-18.0,6.0,low_sensitivity,0
6419210241211,7,,-18.0,,low_sensitivity,0
7321032056388,8,,,,low_sensitivity,0
6415130107538,8,0.0,25.0,25.0,low_sensitivity,0
6420256910436,8,5.0,25.0,20.0,low_sensitivity,0
4740086008908,7,-23.0,-18.0,5.0,low_sensitivity,0
6408431471682,4,,,,medium_sensitivity,1
6418055157039,8,,,,low_sensitivity,0
6416453025127,8,16.0,20.0,4.0,low_sensitivity,0
6409101262456,7,-18.0,-18.0,0.0,low_sensitivity,0
6430103959143,7,-30.0,-18.0,12.0,low_sensitivity,0
6408431471972,4,,,,medium_sensitivity,1
16430081490802,4,,,,medium_sensitivity,1
6418055157053,8,,,,low_sensitivity,0
5410358000440,8,15.0,22.0,7.0,low_sensitivity,0
4806525091082,7,-22.0,-18.0,4.0,low_sensitivity,0
3760392640211,7,-24.0,-18.0,6.0,low_sensitivity,0
8430236271202,5,,,,medium_sensitivity,1
8001820078271,8,2.0,8.0,6.0,low_sensitivity,0
6411570003638,8,,,,low_sensitivity,0
7321032088518,8,,,,low_sensitivity,0
7321032088594,8,,,,low_sensitivity,0
5053990175956,8,,,,low_sensitivity,0
6429810020468,7,,,,low_sensitivity,0
5710881363808,7,-25.0,-18.0,7.0,low_sensitivity,0
7311312008442,8,5.0,35.0,30.0,low_sensitivity,0
7321032080390,8,,,,low_sensitivity,0
5701090079338,8,18.0,22.0,4.0,low_sensitivity,0
6409101269172,7,-18.0,-18.0,0.0,low_sensitivity,0
6430058883050,7,-25.0,-18.0,7.0,low_sensitivity,0
6430058884842,7,,,,low_sensitivity,0
7321032088587,8,,,,low_sensitivity,0
6417801471955,8,18.0,22.0,4.0,low_sensitivity,0
7316150976588,4,2.0,8.0,6.0,medium_sensitivity,1
8720608022403,8,0.0,25.0,25.0,low_sensitivity,0
4750303012526,7,-25.0,-18.0,7.0,low_sensitivity,0
4902401152011,8,18.0,22.0,4.0,low_sensitivity,0
6416584438322,8,,,,low_sensitivity,0
5060503500716,8,18.0,25.0,7.0,low_sensitivity,0
7321032064147,8,,,,low_sensitivity,0
5701638140018,4,,,,medium_sensitivity,1
7321032088457,8,,,,low_sensitivity,0
6420101886794,8,3.0,22.0,19.0,low_sensitivity,0
6429810020550,7,,,,low_sensitivity,0
8410037101106,8,,,,low_sensitivity,0
7321032056371,8,,,,low_sensitivity,0
6416438130419,3,2.0,6.0,4.0,high_sensitivity,1
6412640040744,8,15.0,25.0,10.0,low_sensitivity,0
8851639006541,8,,,,low_sensitivity,0
4742903010088,8,,,,low_sensitivity,0
6409627003151,3,2.0,6.0,4.0,high_sensitivity,1
6405184831008,8,18.0,22.0,4.0,low_sensitivity,0
6430103956814,7,-30.0,-18.0,12.0,low_sensitivity,0
6416584328654,8,,,,low_sensitivity,0
6430014213945,7,-25.0,-18.0,7.0,low_sensitivity,0
5063270100868,8,18.0,22.0,4.0,low_sensitivity,0
6430076690265,8,,,,low_sensitivity,0
9002377010201,8,,,,low_sensitivity,0
7321031927498,8,,,,low_sensitivity,0
7321032056364,8,,,,low_sensitivity,0
7321032084787,8,,,,low_sensitivity,0
7611243745028,8,,,,low_sensitivity,0
16430081490659,8,,,,low_sensitivity,0
6407026001365,3,1.0,6.0,5.0,high_sensitivity,1
6405304004404,3,2.0,6.0,4.0,high_sensitivity,1
6412501073485,8,16.0,20.0,4.0,low_sensitivity,0
6430058883029,7,,,,low_sensitivity,0
6420260862929,7,-25.0,-18.0,7.0,low_sensitivity,0
6420618726866,8,10.0,20.0,10.0,low_sensitivity,0
7310050105093,8,5.0,25.0,20.0,low_sensitivity,0
6408430400904,4,,,,medium_sensitivity,1
7393697739456,7,-24.0,-18.0,6.0,low_sensitivity,0
6408431472535,4,,,,medium_sensitivity,1
6412640040249,8,15.0,25.0,10.0,low_sensitivity,0
6418055006733,8,,,,low_sensitivity,0
6420260864169,7,-25.0,-18.0,7.0,low_sensitivity,0
9002377017033,8,,,,low_sensitivity,0
7321032088495,8,,,,low_sensitivity,0
6429830145011,7,-18.0,-18.0,0.0,low_sensitivity,0
6430081490751,4,,,,medium_sensitivity,1
8445290832900,8,18.0,22.0,4.0,low_sensitivity,0
8000920715222,7,-25.0,-18.0,7.0,low_sensitivity,0
8720181495045,8,,,,low_sensitivity,0
6420614597958,3,2.0,6.0,4.0,high_sensitivity,1
5900020035714,8,18.0,22.0,4.0,low_sensitivity,0
6429810020581,7,,,,low_sensitivity,0
6418055006771,8,,,,low_sensitivity,0
5410792901242,7,-25.0,-18.0,7.0,low_sensitivity,0
2373709000000,7,,,,low_sensitivity,0
18710438126584,7,-23.0,-18.0,5.0,low_sensitivity,0
6430013250149,8,,,,low_sensitivity,0
6408431472450,6,,,,low_sensitivity,0
7310100701367,8,18.0,22.0,4.0,low_sensitivity,0
6416584438339,8,,,,low_sensitivity,0
7321032080758,8,,,,low_sensitivity,0
6418055157046,8,,,,low_sensitivity,0
7321032087627,8,,,,low_sensitivity,0
8414933008484,8,15.0,25.0,10.0,low_sensitivity,0
6438516017146,3,2.0,6.0,4.0,high_sensitivity,1
5201193417650,8,18.0,22.0,4.0,low_sensitivity,0
2354804100000,2,0.0,4.0,4.0,high_sensitivity,1
8719689614430,7,-25.0,-18.0,7.0,low_sensitivity,0
6411633327343,8,,,,low_sensitivity,0
