product_code,supplier_id,order_count
413021,30507,10
413022,30068,95
413023,30068,58
413024,30186,333
413025,30111,54
413026,30006,3
413029,30507,25
413030,30507,1
413031,30507,1
413032,30208,2
413033,30068,94
413034,30545,31
413035,30507,3
413036,30507,1
413037,30208,14
413038,30365,65
413039,30006,3
413040,30068,68
413041,30092,11
413042,30311,4
413043,30311,27
413044,30224,15
413045,30469,35
413046,30311,12
413047,30526,5
413049,30365,57
413050,30068,37
413052,30311,9
413053,30311,123
413054,30311,45
413055,30006,65
413056,30462,7
413057,30184,1
413058,30457,5
413059,30311,18
413060,30319,34
413061,30282,7
413062,30282,8
413063,30282,1
413064,400475,17
413066,30183,1
413067,30311,6
413068,30526,7
413069,30365,25
413070,30277,35
413071,30318,142
413072,30318,152
413073,30277,33
413074,30319,22
413075,30282,6
413076,30068,53
413077,30318,123
413078,30319,19
413079,30319,9
413080,30319,24
413081,30282,3
413082,30318,158
413083,30277,29
413084,30319,170
413085,30319,72
413086,30100,20
413087,30068,20
413088,30282,1
413089,30282,7
413090,30282,8
413091,30282,4
413092,30104,1
413093,30150,83
413094,30282,3
413095,30319,12
413096,30282,8
413097,30319,45
413098,30319,172
413099,30282,8
413100,30451,19
413101,30068,10
413102,30282,3
413106,30282,1
413107,30048,233
413108,30064,14
413109,30282,5
413110,30282,1
413111,30026,3
413113,30517,55
413114,30517,11
413115,30064,5
413116,30018,6
413117,30550,17
413118,400296,1
413119,30466,20
413121,30268,14
413122,30065,9
413123,30384,9
413124,30384,6
413125,30104,1
413126,30466,1
413127,30504,5
413128,30381,18
413129,30466,12
413130,30395,5
413131,30268,51
413132,30504,90
413133,30504,63
413134,30307,455
413135,30466,7
413136,30466,6
413137,30466,8
413138,30268,26
413139,30466,2
413140,30065,99
413141,30065,10
413142,30395,2
413143,30504,9
413144,30518,8
413145,30386,62
413146,30466,29
413147,30065,10
413148,30504,9
413149,30466,37
413150,30395,4
413151,30504,55
413152,30518,9
413153,30403,2
413154,30403,2
413155,30115,15
413157,30507,6
413158,30518,8
413159,30232,3
413160,400048,7
413162,30194,109
413163,30504,7
413164,30504,5
413165,30232,2
413166,30194,15
413167,30073,35
413168,30048,3
413169,30163,4
413171,30115,91
413174,30115,4
413175,30194,22
413176,30194,1
413177,30194,31
413178,30073,39
413179,30403,1
413181,30194,114
413184,30194,5
413186,30194,2
413187,30316,60
413188,30163,6
413189,30163,2
413190,30163,15
413192,30073,13
413193,30073,9
413194,30163,6
413195,30163,1
413196,30163,3
413197,30163,2
413198,30546,288
413199,30048,38
413201,30163,8
413202,30163,8
413203,30147,15
413204,30014,19
413205,30048,2
413206,30316,66
413208,30163,1
413210,30115,28
413211,30316,42
413212,30163,3
413213,30163,10
413214,30147,10
413215,30060,28
413216,30048,1
413217,30163,2
413218,30163,32
413219,30163,2
413220,30163,9
413221,30198,22
413222,30060,27
413223,30102,7
413224,30102,139
413225,30163,2
413226,30163,22
413227,30064,192
413228,400123,41
413229,30526,13
413230,400163,67
413231,400163,55
413232,30147,7
413233,30102,47
413234,30102,92
413235,30138,8
413236,30585,4
413237,30526,7
413238,30526,1
413239,30060,11
413240,30060,30
413242,30102,25
413243,30102,15
413244,30198,4
413245,30424,45
413246,30102,21
413247,30102,14
413248,400295,15
413249,400290,62
413250,30102,158
413251,30102,13
413252,30451,16
413253,30102,134
413254,30526,23
413255,30163,4
413257,30064,111
413258,30060,29
413259,30102,52
413260,30102,49
413261,30102,31
413262,30138,12
413263,400290,4
413265,30102,33
413266,30138,10
413267,30282,18
413268,30526,24
413269,30351,4
413276,400163,95
413277,30424,6
413278,30424,7
413279,30526,14
413280,30163,11
413284,30434,55
413285,30470,26
413286,30322,12
413291,400163,36
413292,400163,197
413293,30299,3
413294,30322,19
413297,400163,197
413299,30424,2
413300,30520,83
413302,30434,7
413303,30424,1
413304,30322,8
413305,400163,1
413306,30322,16
413307,30322,7
413308,30323,10
413309,30028,25
413310,30520,48
413311,30424,1
413312,30299,13
413313,30520,161
413314,30006,26
413316,30424,2
413317,30299,4
413318,30322,11
413319,30520,163
413320,30520,112
413321,30520,133
413322,30006,58
413323,30512,5
413325,30520,67
413326,30520,68
413327,30186,65
413328,30194,65
413329,30009,4
413330,30520,101
413331,30520,130
413332,30186,47
413333,30100,1
413334,30520,150
413335,30520,53
413336,30520,208
413337,30186,80
413338,30323,7
413339,30009,13
413340,30115,54
413341,30167,1
413342,30204,10
413343,30520,128
413344,30167,10
413345,30204,70
413346,30051,4
413347,30520,54
413348,30356,2
413349,30516,7
413350,30454,75
413351,30454,4
413352,30516,41
413353,30027,3
413354,30516,2
413355,30536,10
413356,30051,30
413357,30294,33
413358,30204,18
413359,30278,22
413360,30516,7
413361,30516,26
413363,30004,4
413364,30454,88
413365,30278,11
413366,30204,14
413367,30004,7
413369,400388,2
413370,30407,64
413371,30004,3
413373,400388,3
413374,30004,10
413375,30004,11
413376,400032,47
413377,30335,8
413378,30249,11
413379,30147,5
413380,30454,31
413381,30454,6
413382,30529,7
413383,30208,7
413384,30248,31
413385,30079,2
413386,30208,10
413388,30424,2
413389,30189,7
413390,30189,22
413391,30180,34
413392,30324,2
413393,30147,4
413395,30454,26
413396,30454,29
413397,30454,81
413399,30454,47
413400,30454,7
413401,30454,136
413402,30454,70
413403,30038,2
413404,30529,1
413405,30540,3
413406,30454,15
413407,30454,9
413408,30454,26
413409,30454,37
413411,30540,1
413412,30165,18
413413,30454,11
413414,30454,1
413415,30038,12
413417,30208,7
413418,30540,4
413419,30038,1
413422,30529,7
413423,30550,21
413425,30324,3
413426,30257,10
413427,30165,29
413429,30178,8
413430,30324,5
413431,30295,9
413432,30178,15
413433,30324,6
413434,30295,333
413435,30295,11
413436,400409,13
413438,30115,13
413439,30324,4
413440,30324,3
413441,30295,55
413442,30295,58
413443,30488,2
413444,30295,33
413445,30295,4
413446,30512,2
413447,30324,2
413448,30324,12
413449,30295,36
413450,30498,5
413451,30554,35
413452,30493,68
413453,30324,9
413456,30295,14
413457,30493,33
413458,30526,19
413459,30324,5
413460,30324,2
413461,30324,7
413462,30295,17
413463,30324,3
413464,30178,11
413465,30554,22
413466,30554,16
413467,30273,87
413468,400441,28
413469,30463,20
413470,30493,5
413471,400032,89
413472,30370,15
413473,30554,19
413474,30554,198
413475,30554,94
413476,30554,1
413477,30319,53
413478,30051,5
413479,30554,76
413480,30554,6
413481,30554,35
413482,30554,14
413483,30295,12
413484,30100,35
413485,30065,23
413486,30273,50
413487,30273,32
413488,30554,29
413489,30273,9
413490,30554,2
413491,30140,18
413493,30436,108
413494,30273,29
413495,30326,34
413497,30554,5
413498,30251,8
413499,30251,10
413500,400103,4
413501,30295,5
413502,400032,8
413503,30554,84
413504,30554,25
413505,30554,105
413506,30554,43
413507,30251,17
413508,30325,18
413509,30010,53
413510,30299,3
413511,30326,13
413512,30326,8
413513,30488,1
413514,30537,12
413515,30554,68
413516,30554,2
413518,30554,28
413519,400480,24
413520,30554,2
413521,30116,9
413522,30504,42
413523,30251,13
413524,30560,28
413525,30436,114
413532,30251,7
413533,30295,14
413535,30194,19
413536,30554,96
413537,30462,10
413538,30554,7
413539,30554,13
413540,30251,1
413541,30416,22
413542,30251,19
413543,30317,2
413544,30295,16
413545,30180,38
413546,30251,16
413547,30554,6
413548,30295,27
413549,30295,13
413550,30554,37
413551,30536,27
413552,30554,4
413553,30273,10
413554,30295,64
413555,30295,10
413556,30483,20
413557,30073,8
413559,30024,13
413560,30421,1
413561,30295,92
413562,30295,12
413563,30295,5
413564,30180,4
413566,30032,8
413567,30537,4
413568,30055,11
413569,30102,118
413570,30068,28
413571,30032,7
413572,30038,3
413573,30295,15
413574,30295,14
413575,30091,12
413576,30180,79
413578,30169,154
413579,30295,17
413580,30585,7
413581,30407,3
413582,30102,23
413583,30102,3
413584,30032,8
413585,30051,17
413586,30102,27
413587,30068,23
413588,30032,2
413589,30282,5
413590,30282,4
413591,30282,2
413592,30102,105
413593,30102,22
413594,30102,144
413595,30102,143
413597,30102,20
413598,30032,12
413599,30102,18
413601,30032,21
413602,30282,6
413603,30282,6
413606,30282,4
413607,30032,33
413608,30282,2
413609,30038,3
413610,30282,57
413611,30436,73
413612,30312,4
413613,30282,1
413614,30032,1
413615,30032,50
413616,30498,24
413617,30282,2
413618,30282,15
413619,30282,2
413620,30327,8
413621,30327,4
413622,30282,10
413626,30282,1
413628,30282,22
413630,30282,5
413631,30282,5
413632,30282,28
413633,30282,4
413634,30282,5
413641,30282,6
413642,30365,118
413643,30256,372
413644,30240,5
413645,30365,35
413646,30256,24
413648,30365,54
413651,30230,5
413652,30282,3
413653,30059,16
413654,30059,2
413655,30312,20
413657,30201,3
413658,30313,123
413659,30313,104
413660,30201,30
413661,30230,4
413664,30296,9
413665,30256,144
413666,30365,13
413667,30470,14
413668,30059,23
413669,400286,8
413670,30476,7
413671,30476,7
413672,30138,5
413673,30256,202
413674,30256,35
413675,30201,2
413676,30529,22
413678,30282,3
413679,30282,1
413680,30186,21
413683,30282,1
413684,30059,4
413685,30526,15
413686,30278,9
413687,30059,16
413689,30059,3
413690,30065,12
413691,30138,9
413692,30198,32
413693,30295,21
413694,30278,3
413695,30059,3
413696,30493,41
413697,30520,242
413698,30112,14
413699,30278,22
413700,30509,12
413701,400405,4
413702,400125,4
413703,400125,3
413704,30198,1
413705,30294,32
413706,30554,190
413707,30064,5
413708,30520,53
413709,30198,361
413710,30520,2
413711,30520,1
413712,30520,161
413713,30520,203
413714,30554,19
413715,30189,12
413716,30520,29
413717,30520,31
413718,30520,21
413719,30520,53
413720,30198,37
413721,30520,236
413723,30520,13
413724,30520,184
413725,30198,46
413726,30102,9
413727,30102,40
413729,30384,1
413730,30520,19
413731,30520,38
413732,30520,268
413733,30520,254
413735,30384,1
413736,401149,3
413737,30520,222
413738,30520,246
413739,30112,4
413740,30198,26
413741,30457,43
413743,30112,10
413744,30198,8
413745,30365,62
413746,30112,35
413747,30198,29
413748,30198,30
413749,30198,14
413750,30198,3
413753,30198,8
413754,30140,17
413755,30316,24
413756,30400,13
413757,30400,4
413758,30311,5
413759,30400,5
413760,30065,84
413761,30386,3
413762,30140,4
413763,30316,6
413764,30473,1
413765,30316,9
413766,30194,5
413767,30006,6
413768,30554,1
413769,30311,4
413770,30311,30
413772,30234,10
413773,30194,2
413774,30065,1
413775,30065,2
413776,30014,28
413778,30004,6
413779,30483,20
413780,30065,28
413781,30359,223
413782,30311,50
413783,30311,18
413784,30311,79
413785,30311,17
413786,30311,12
413787,30284,13
413788,30065,34
413789,30065,71
413791,30065,5
413792,30311,57
413793,30386,35
413794,30311,15
413795,30311,14
413796,400163,45
413797,30471,10
413798,400274,9
413800,400163,34
413801,400163,34
413802,30006,22
413803,30199,18
413804,30463,21
413806,30554,3
413807,400182,5
413809,30234,41
413810,30019,4
413811,30027,36
413812,30451,11
413813,30038,10
413814,30471,9
413816,400441,2
413818,400441,5
413819,30471,17
413820,400274,14
413821,30115,4
413824,400274,103
413825,30186,33
413826,30199,34
413828,30186,54
413829,30186,2
413830,30434,17
413831,400321,71
413832,30099,64
413833,30103,31
413834,30466,5
413835,30198,2
413836,30078,4
413841,30116,8
413842,30329,7
413843,30328,6
413844,30282,34
413845,30178,5
413846,30434,7
413847,400296,56
413848,400475,39
413850,30198,26
413851,30198,4
413852,30294,24
413854,30103,14
413856,30198,35
413857,30466,50
413858,400321,98
413859,30116,31
413860,30282,93
413861,30252,27
413862,30103,85
413863,30115,1
413864,30518,24
413865,30424,17
413866,30518,18
413867,30282,3
413868,30438,12
413869,30518,19
413870,30295,8
413871,30546,116
413872,30104,9
413873,30198,2
413874,30198,2
413875,30471,7
413876,30518,36
413878,30460,1
413879,30424,31
413881,30111,11
413883,30493,2
413884,30546,17
413885,400286,74
413886,30518,5
413888,30064,3
413890,30014,11
413891,30064,56
413892,30329,9
413893,30536,17
413894,30536,6
413895,30064,41
413896,30552,49
413897,30552,1
413898,30111,12
413899,30111,83
413900,30150,4
413901,400286,20
413902,30454,7
413903,30536,17
413905,30546,1
413906,30114,8
413907,30285,26
413910,30104,6
413912,30064,22
413913,30064,1
413914,30454,4
413915,30092,10
413916,30064,47
413918,30064,20
413919,30064,40
413920,30454,11
413921,400048,56
413922,30454,1
413923,30064,5
413924,30204,15
413925,30546,1
413926,30454,16
413927,30454,13
413929,30256,255
413930,30454,46
413931,30064,33
413933,30508,7
413934,30492,16
413935,30460,2
413936,30134,12
413937,400601,8
413938,30454,6
413940,30460,29
413941,30077,15
413942,30077,1
413943,30000,3
413944,400290,1
413945,30251,2
413946,30438,61
413947,30073,23
413948,30460,6
413949,30232,16
413950,30004,13
413951,30000,1
413952,30000,2
413953,30004,15
413956,30206,1
413957,30206,1
413958,30092,4
413959,30077,11
413960,400290,2
413961,30004,28
413962,30285,3
413963,400601,13
413964,30006,22
413965,30488,3
413966,30470,1
413967,30092,13
413968,30554,1
413970,30077,6
413971,30004,19
413972,30199,7
413974,30073,9
413976,30004,13
413977,30493,22
413978,30299,3
413979,30285,26
413980,400176,10
413981,30006,11
413982,30006,6
413983,30000,2
413984,30488,3
413985,30006,2
413986,30006,16
413987,30060,9
413988,30488,3
413989,30488,51
413991,30078,7
413992,30111,5
413993,30060,11
413994,400393,19
413995,30424,13
413996,30064,13
413997,30073,3
413998,30514,14
413999,30198,16
414001,30295,21
414002,30470,3
414003,30198,7
414004,30356,11
414005,30554,39
414006,30512,2
414007,30384,2
414008,30016,1
414009,30016,2
414011,30554,41
414014,30470,10
414015,30554,13
414016,30554,96
414017,30016,21
414018,30016,13
414019,30016,5
414020,30016,6
414021,30278,19
414022,30554,44
414023,30273,35
414024,30554,6
414025,30016,18
414026,30554,8
414027,30554,54
414028,30554,53
414029,30016,8
414030,30384,2
414031,30016,11
414032,30282,3
414033,30504,45
414034,30554,121
414035,30554,32
414036,30554,3
414037,30554,15
414038,30016,4
414039,30037,7
414040,30037,6
414041,30037,11
414042,30554,2
414043,30554,53
414044,30554,11
414045,30554,67
414046,30554,48
414047,30251,62
414048,30016,5
414049,30384,7
414050,30016,4
414051,30384,4
414053,30016,3
414054,30438,24
414055,30504,17
414056,30504,68
414057,30170,3
414058,30016,2
414059,30521,6
414060,30389,6
414062,30504,10
414063,30158,81
414064,30504,53
414065,30404,4
414066,30492,13
414067,30492,15
414068,30329,3
414069,30504,24
414070,30504,1
414071,30492,2
414072,30492,13
414073,30504,28
414074,30504,2
414075,30051,8
414077,30521,21
414078,30463,3
414079,30488,4
414080,400286,3
414081,30397,11
414082,30521,7
414083,30256,238
414084,30158,10
414085,30545,11
414086,30256,75
414087,30463,4
414088,30397,34
414089,30463,22
414090,30488,1
414091,30294,1
414092,30249,4
414093,30198,40
414094,30425,2
414095,30166,10
414096,30425,2
414097,30023,2
414098,30023,2
414099,30525,4
414100,30515,2
414101,30515,3
414102,30515,11
414104,30026,10
414105,30299,1
414106,30115,1
414107,30508,1
414109,30525,5
414110,30087,3
414111,400475,56
414112,30115,5
414113,400316,4
414116,30299,1
414117,30515,20
414120,30515,1
414121,30299,1
414122,30027,3
414123,30365,87
414124,30515,3
414128,30515,11
414129,30304,3
414130,30515,1
414131,30515,1
414132,30515,4
414133,30515,2
414134,30515,13
414135,30515,1
414136,30515,3
414137,30515,4
414138,30515,27
414141,30515,1
414142,30515,16
414144,30544,2
414145,30515,1
414146,30515,3
414147,30515,8
414150,30027,14
414151,30515,10
414152,30515,3
414153,30285,23
414155,30515,5
414157,30515,1
414159,30066,5
414160,30317,26
414162,30544,11
414163,30285,3
414164,30544,11
414165,30515,9
414166,30569,1
414167,30515,8
414168,30285,5
414169,30285,8
414170,30545,7
414171,30163,25
414172,30544,11
414174,30545,19
414175,30545,2
414176,30544,15
414179,30520,172
414181,30545,7
414182,30545,20
414183,30099,15
414184,30099,17
414186,30099,24
414187,30099,23
414188,30099,67
414190,30520,99
414191,30274,2
414192,30365,9
414193,30520,184
414194,30520,148
414195,400409,1
414196,30545,22
414197,30384,11
414198,30163,12
414199,400441,1
414200,400321,104
414201,30250,7
414202,30520,181
414203,30198,20
414206,30368,1
414207,30198,2
414208,400321,20
414211,400321,20
414212,30104,19
414213,30250,4
414214,30102,18
414215,30102,41
414217,30397,7
414218,30397,5
414219,30070,2
414220,30179,4
414222,30397,2
414224,30115,28
414225,30294,25
414229,30520,197
414230,30295,22
414232,30397,1
414233,30124,5
414234,30270,8
414235,30462,2
414236,30462,13
414237,30230,1
414238,30462,8
414239,30397,5
414240,30397,17
414241,30270,5
414242,30102,12
414243,30462,2
414244,30115,8
414245,30265,6
414246,30265,5
414247,30265,3
414248,30265,8
414249,30265,9
414250,30198,14
414251,30397,32
414252,30102,13
414254,30397,2
414255,30115,3
414256,400103,25
414257,30115,19
414258,30115,3
414259,30230,107
414260,30230,39
414261,30397,3
414262,30115,9
414263,30230,127
414264,30462,10
414265,30365,17
414266,400475,21
414267,30084,10
414268,30084,35
414269,30365,24
414270,30084,26
414271,30102,8
414272,30462,2
414273,30230,96
414274,30230,53
414275,30048,56
414276,30407,18
414278,30365,7
414279,30230,10
414280,30462,8
414282,30365,3
414283,30084,28
414284,30006,1
414285,30230,39
414286,30462,19
414287,30462,9
414288,30462,11
414289,30544,8
414290,30208,6
414291,30424,70
414292,30019,4
414293,30102,8
414294,30462,1
414295,30462,14
414296,30462,4
414297,30462,4
414298,30365,37
414299,30084,21
414300,30424,20
414301,30102,18
414302,30006,1
414304,30462,15
414305,30365,18
414306,30084,25
414307,30084,29
414308,30084,23
414309,30424,5
414310,30130,2
414311,30365,7
414312,30365,8
414313,400475,12
414314,30084,25
414315,30102,3
414316,30102,2
414317,30006,2
414318,30520,8
414319,30048,40
414320,30194,5
414321,30084,25
414322,30084,1
414323,30106,7
414325,400238,1
414326,400238,1
414327,30084,26
414328,30424,7
414329,30006,2
414330,30130,1
414331,30520,8
414332,30520,71
414333,30065,9
414334,30400,16
414335,30493,6
414336,30493,17
414337,30102,11
414338,30102,33
414339,30102,9
414340,30065,6
414341,30248,18
414342,30540,1
414343,30493,21
414345,30520,19
414346,30065,15
414347,30248,17
414348,30294,4
414349,30378,3
414350,30493,5
414351,30493,48
414352,400408,1
414353,30006,32
414354,30520,5
414355,30492,3
414356,30493,6
414357,30493,1
414358,30407,3
414360,30515,2
414361,30515,2
414365,30339,1
414366,400163,1
414367,30065,18
414368,30562,8
414369,30292,5
414370,30378,1
414371,30493,22
414372,30493,31
414373,30060,20
414375,30493,19
414376,30515,6
414377,30515,2
414380,30275,3
414381,400163,26
414382,30100,13
414383,30140,46
414384,30493,3
414385,30493,12
414386,30498,9
414387,30460,14
414388,30114,2
414389,400048,16
414392,30275,13
414394,30515,1
414395,30515,2
414398,400048,2
414399,30180,3
414400,30010,19
414401,30010,6
414402,30312,2
414403,30515,2
414404,30456,303
414405,30048,2
414406,30198,31
414407,30010,10
414408,400163,84
414409,30100,2
414410,400048,13
414411,30059,7
414412,30198,35
414413,30275,2
414414,30275,2
414415,30140,3
414416,30140,31
414419,30140,8
414421,30111,9
414423,30122,26
414424,400163,28
414425,400163,7
414426,30010,7
414427,30010,12
414428,30199,3
414429,30495,1
414430,30010,6
414431,400048,3
414432,400048,2
414433,30341,10
414434,30060,943
414435,30060,64
414436,30060,10
414437,30010,19
414439,30312,3
414440,400048,4
414441,30064,5
414442,30409,1
414443,30356,1
414444,30356,1
414446,30010,6
414447,400048,5
414448,30312,1
414450,30296,4
414451,30341,13
414452,30341,7
414453,400048,8
414455,30341,10
414456,30060,698
414457,30341,11
414458,30312,26
414459,30312,3
414460,30312,2
414461,30341,8
414462,30234,13
414463,30060,118
414464,30060,74
414465,30060,8
414466,30166,3
414467,30060,589
414468,30060,116
414469,30060,21
414470,30341,12
414471,30474,3
414472,30317,2
414473,30060,3
414474,30060,16
414475,30070,12
414476,30365,66
414477,30143,4
414479,30060,464
414480,30060,27
414481,30356,1
414482,30073,7
414485,30060,121
414486,30150,5
414487,30356,3
414488,30356,23
414490,30073,2
414491,30356,1
414492,30356,4
414493,30356,2
414494,30356,3
414496,30296,14
414498,30198,4
414500,30296,21
414501,30073,5
414503,30073,3
414505,30073,3
414507,30060,24
414509,400441,2
414511,30518,1
414512,30471,5
414514,30068,7
414515,30068,8
414516,30386,56
414517,30518,7
414518,400441,2
414519,30518,4
414520,30518,4
414521,30292,3
414524,30060,16
414525,30060,1
414526,400441,3
414527,400441,3
414529,30518,5
414530,30292,10
414531,30060,19
414532,30343,5
414533,30343,5
414534,400441,3
414535,30344,4
414536,400316,2
414537,400316,4
414538,30540,2
414539,30518,11
414540,30232,10
414541,30232,10
414542,30194,2
414543,30194,1
414544,30282,3
414545,30518,3
414546,30518,4
414548,30232,5
414549,30518,18
414550,30518,2
414552,400441,14
414554,30520,7
414555,30335,1
414556,30194,1
414558,30471,6
414559,30454,8
414560,30345,20
414561,30345,14
414562,30345,19
414563,400316,4
414564,30194,17
414565,30407,10
414566,30407,15
414567,30471,12
414568,30278,9
414569,400316,5
414570,400316,1
414571,30471,3
414573,30104,4
414574,30017,49
414575,30471,6
414576,30471,6
414577,30123,2
414579,30115,25
414580,30102,27
414581,30454,3
414582,30454,7
414583,30198,57
414585,30471,8
414586,30471,11
414587,30554,1
414588,30454,11
414590,30356,5
414591,30397,39
414592,30471,6
414593,30060,13
414594,30454,3
414595,30356,1
414596,30345,11
414597,30345,11
414598,30345,15
414600,30345,5
414602,30457,1
414603,30345,21
414604,30345,9
414605,30163,2
414607,30347,5
414608,30038,12
414609,30208,1
414610,30123,7
414611,30123,6
414612,30115,4
414613,30454,15
414614,30060,1302
414616,30345,15
414617,400476,1
414618,30278,1
414619,30115,3
414620,30454,3
414621,30345,10
414622,30060,6
414623,30019,1
414624,30454,7
414625,30454,4
414626,30208,1
414627,30345,4
414628,30238,7
414629,30238,5
414630,30031,4
414631,30019,11
414632,30031,4
414633,30019,1
414634,30019,1
414635,30019,1
414636,30019,1
414637,30345,26
414638,30345,3
414639,30345,4
414640,400123,1
414641,30161,1
414642,30462,5
414643,30208,1
414644,30208,1
414645,30186,6
414646,30434,3
414647,30347,8
414648,30534,6
414650,30208,3
414652,30208,1
414653,30004,6
414654,30146,3
414655,30238,4
414656,30347,6
414657,30347,9
414658,30347,5
414659,30529,1
414662,30560,11
414663,30529,21
414664,30534,3
414665,30550,20
414667,30004,2
414668,30368,5
414669,30186,17
414670,30347,2
414671,30208,3
414673,30004,2
414674,30032,12
414675,30186,79
414676,30576,2
414677,30347,5
414681,30434,14
414683,30238,3
414684,30138,3
414685,400475,5
414686,30234,8
414687,400434,5
414689,30186,21
414690,400048,4
414691,30236,14
414692,30234,12
414693,30576,4
414694,30085,5
414695,30295,9
414697,30576,5
414699,30115,5
414700,400434,7
414701,400434,1
414703,30576,2
414704,30115,6
414705,400434,4
414706,30348,3
414707,30348,3
414708,30064,4
414709,30198,83
414710,400048,15
414711,30158,3
414712,400434,9
414713,30115,1
414714,30110,1
414715,400296,4
414716,30201,2
414717,400176,6
414719,400469,18
414720,30487,5
414721,30512,3
414722,30095,5
414723,30554,2
414724,30158,3
414725,400434,1
414726,400296,2
414727,30194,11
414728,30517,21
414729,30540,8
414730,30554,1
414731,400434,6
414734,30356,2
414735,30348,3
414736,30213,2
414737,400296,7
414738,30476,4
414739,30348,3
414740,400475,35
414741,30476,3
414742,30359,49
414743,30512,4
414744,400296,8
414745,400296,4
414746,30476,2
414750,30476,3
414751,30487,7
414752,30512,2
414753,30512,4
414754,30204,5
414755,30204,3
414756,30554,1
414757,30487,3
414759,30204,2
414761,30517,20
414762,30554,2
414763,30008,11
414764,30356,1
414765,30194,9
414766,400580,60
414767,30554,14
414768,30224,1
414769,30224,9
414770,30434,1
414772,30554,5
414773,30293,1
414774,30407,12
414775,30407,15
414776,30407,6
414777,30335,8
414778,30140,51
414779,30454,2
414782,30554,2
414783,30554,12
414784,30434,1
414785,30554,4
414786,30520,24
414787,30554,20
414788,30520,42
414789,30296,5
414790,30356,1
414791,30356,2
414792,30451,7
414793,30111,15
414795,30554,7
414796,30520,20
414797,30356,2
414798,30365,18
414800,30554,4
414801,30554,12
414802,30554,2
414803,30554,4
414804,30554,13
414805,30520,9
414806,30520,7
414807,30356,2
414808,30140,29
414810,30554,1
414811,30554,13
414812,30554,2
414815,30198,83
414816,30454,1
414817,30554,5
414818,30554,3
414819,30554,13
414820,30554,1
414821,30010,6
414822,30576,1
414823,30248,1
414824,30198,11
414825,30198,74
414826,400475,31
414827,30438,12
414828,30554,32
414829,30554,2
414830,30520,58
414831,30554,1
414834,30554,1
414836,30520,59
414837,30554,2
414838,30554,2
414839,30554,16
414841,30520,106
414842,30554,5
414843,30554,3
414844,30554,5
414845,30296,3
414846,30019,7
414847,30576,2
414848,30554,5
414849,30530,12
414850,30520,124
414851,30294,6
414852,30138,1
414853,30232,8
414854,30520,139
414855,30576,2
414856,30350,3
414857,30273,5
414858,30350,3
414859,30273,3
414860,30350,6
414861,30554,11
414862,30232,5
414863,30554,20
414864,30554,1
414865,30520,68
414866,30454,1
414867,30554,5
414869,30554,1
414870,30454,1
414871,30210,15
414872,30454,1
414873,30454,1
414874,30236,3
414875,400388,2
414876,30210,8
414878,30554,2
414879,30554,2
414880,30554,2
414881,30554,2
414883,30291,3
414884,30352,4
414886,30210,8
414887,30291,4
414888,30069,3
414889,30069,2
414890,30518,2
414891,30064,12
414892,30265,4
414893,30265,2
414894,30064,5
414895,400316,3
414897,30006,11
414898,30526,2
414899,30469,2
414900,30526,1
414901,30180,3
414902,30526,1
414905,30526,1
414907,30180,1
414908,30456,172
414909,30006,34
414910,30099,15
414911,30554,29
414912,30407,10
414913,30554,8
414915,30296,13
414917,30256,6
414919,30407,12
414920,30407,5
414921,30282,1
414922,30282,2
414923,30512,1
414924,30256,303
414926,30282,3
414927,30512,1
414928,400238,2
414929,400238,3
414930,30293,32
414931,30256,309
414932,30551,1
414936,30440,1
414940,30296,1
414941,30296,2
414944,30296,15
414945,30296,1
414946,30271,2
414947,30042,2
414948,30397,3
414952,30451,2
414953,30068,2
414954,30520,69
414956,30419,3
414957,30353,1
414958,30282,1
414959,30125,2
414960,30296,4
414961,30296,15
414962,400282,3
414963,400282,8
414964,400282,18
414965,400282,19
414966,30363,2
414967,30362,8
414968,30507,4
414970,30282,3
414971,30204,3
414972,400475,23
414973,30252,1
414974,30507,3
414975,30282,2
414976,30520,78
414977,30451,3
414978,30296,1
414979,30042,2
414980,30042,2
414981,30073,11
414982,30073,15
414983,30451,2
414984,30282,1
414985,30282,2
414987,30282,1
414988,400282,32
414989,30362,1
414990,30354,2
414991,30354,2
414992,30354,2
414994,30451,2
414995,30386,13
414996,30386,2
414997,30386,18
414999,30282,1
415000,30200,12
415001,30200,11
415002,30520,104
415003,30386,16
415005,30386,1
415006,30386,5
415007,30386,32
415008,30386,5
415009,30386,3
415010,30282,2
415011,30381,1
415012,30520,41
415013,30520,107
415014,30198,2
415016,400032,2
415018,30296,4
415019,30520,111
415020,30520,115
415021,400284,1
415022,400412,11
415023,30520,112
415024,30006,10
415025,30200,7
415026,30290,60
415027,400032,5
415028,30200,10
415029,30095,3
415031,400441,1
415032,30351,3
415034,30290,58
415035,30290,28
415036,30386,2
415041,30198,21
415043,30035,9
415045,30198,1
415049,30163,2
415052,30355,15
415053,30035,4
415055,400123,5
415056,30198,2
415057,30404,1
415058,30201,4
415059,30060,6
415061,30019,5
415062,30355,12
415063,400103,17
415067,30201,1
415068,30092,3
415070,400103,22
415071,400454,13
415075,30355,1
415076,30355,11
415081,30060,1
415082,30060,23
415087,30019,4
415093,30000,1
415095,400316,1
415098,30290,31
415099,30295,1
415100,30004,2
415102,30198,1
415103,30198,1
415104,30018,1
415105,30290,59
415106,30290,74
415107,30290,14
415108,30018,1
415109,30060,1
